username,userid,time,id,text,davidson,waseem,fountana
Sean Hannity,@seanhannity,31516201,1236628744472797189,"#QuidProJoe has a hard time getting his name right - ""I'm an Obiden-Bama Democrat!"" 0:12138.4K views ",0.5728572516443006,0.2530724916591195,0.25241318
Woody,@SirWoodtheGood,1583650566,1236628744472797189,Replying to @seanhannity Pandering to his Irish voters. . . .  ,0.05748509061024322,0.12081232776624491,0.03106546
FIREINSP,@FIREINSP2,1583650592,1236628744472797189,"Replying to @seanhannity  Our Biblically Illiterate, Historically Obtuse President | RealClearPoliticsTheres spiking the ball in the end zone and then theres President Trumps idea of how to celebrate a win. After Senate Republicans rejected the impeachment charges cooked up by House...realclearpolitics.com ",1.6337410984178123e-05,0.49991381395673107,0.056784257
The 99th Monkey,@the_99th_monkey,1583650593,1236628744472797189,Replying to @seanhannity Alzheimer Bin Biden  ,0.21149830211814288,0.23599726547414623,0.012785578
꧁ MeshMN ꧂ ,@xMeshMNx,1583650602,1236628744472797189,"Replying to @seanhannity Sean you should address Trump not taking COVID-19 seriously. Your viewers listen to you and Trump making this a dangerous situation if they don't know the lethal risks to elderly with compromised immune systems.
Let them know they should heed CDC warnings.  ",0.04585337695281823,0.5293549871999933,0.016544431
*VaughnKat,@FOG12275257,1583650724,1236628744472797189,Replying to @seanhannity Oh Lord help that man  ,0.11971090962883683,0.06652136061997987,0.8612545
Tamorah Smith,@TamorahT,1583650744,1236628744472797189,Replying to @seanhannity The neverending gaffes just show how mentally diminished this man is!  ,0.17035065719270867,0.21609033278573825,0.4573711
Julie Metcalf,@SbcgMetcalf,1583650751,1236628744472797189,Replying to @seanhannity Isn’t there a stipulation somewhere that states a Presidential candidate must be of sound mental health?  ,0.012393922401716623,0.5454702677352602,0.017530313
JP Boles,@boles_jp,1583650769,1236628744472797189,Replying to @seanhannity Jesus  ,0.15368530693400978,0.09626833716277759,0.017802738
Brian Carrier,@natcadude,1583650778,1236628744472797189,"Replying to @seanhannity Oh my, the travesty.  #COVFEFE  ",0.389411933074038,0.11128485269386654,0.03235775
Sherry Lawton,@sdtlawton,1583650820,1236628744472797189,She IS the old gray mare....  ,0.8269965743315464,0.5538368093333186,0.014964647
꧁ MeshMN ꧂ ,@xMeshMNx,1583650845,1236628744472797189,"Replying to @seanhannity This is what I am referring to Sean - people literally could be endangering their own or others' parents simply because they don't believe the risks. Quote TweetMatt Rogers @Politidope · Mar 6, 2020NEW: Trump's irresponsible rhetoric has his supporters questioning whether coronavirus EVEN EXISTS. ",0.005562891113371085,0.5671741635716157,0.0514253
Magdi Shalash,@magdishalash,1583650866,1236628744472797189,Replying to @seanhannity It was Alabama till November 2007   ,0.03592156430352885,0.15276277654077394,0.02173311
Fitzula's Reviews,@fitzulasreviews,1583650921,1236628744472797189,Where is you proof?  ,0.35462303054436944,0.15116076130127593,0.14749657
꧁ MeshMN ꧂ ,@xMeshMNx,1583650972,1236628744472797189,I posted.  ,0.16618944779920966,0.028585902931127782,0.053087354
