,username,userid,time,id,text,davidson,waseem,fountana
0,Louie Gohmert,@replouiegohmert,31516201.0,1312039826007502849,To @realDonaldTrump & @FLOTUS: I’m so sorry that you have the Chinese Virus. May God bless you through this time. Your WH doctor's advice to me on an HCQ regimen helped immensely. I felt better after the virus than before I had it & pray the same for you!  ,0.2317888061118284,0.4655019935245711,0.016243046
138,Ken Osowski,@kenosowski,1601629898.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS What do Charles Ponzi, Bernie Madoff and P. T. Barnum have in common?  Donald Trump, the greatest con man in American history. #Trending #TrumpCovid #BREAKING  ",0.027134266307233198,0.7280281286020802,0.030097622
132,MTDryFly,@MontanaLBP,1601629913.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS  GIF ,0.11924071881546965,0.3300688316465754,0.017832378
147,MTDryFly,@Brooksie406,1601629913.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS  GIF ,0.11924071881546965,0.3300688316465754,0.017832378
3,Emmitt Fitzhume,@emmittfizhume,1601629923.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS It didn’t make you any smarter though...  ,0.08987352053051785,0.3623295982379384,0.030260337999999998
133,sof is not my soulmate,@M00NF4ERY,1601629926.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS racist asshoIe  ,0.6253093926488154,0.3940732532427274,0.5844088000000001
5,SKape,@SKape05505928,1601629933.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS You are a crazy dwarf, aren’t you?  ",0.4054927418236068,0.3774165554708447,0.20520517
139,Nikki,@Nikki48311029,1601629950.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS How does Trump's ass taste Louie?  ,0.9924394963594124,0.22171682351419364,0.04903455
140,Bobby,@bobster1954,1601629961.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS I Didn’t Know you could catch a HOAX  #TrumpVirus  ,0.6242384355548181,0.3749775375483992,0.04513493
141,Rick “openly brown” Sanchez C-119,@BadNewsSquanch,1601629967.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Congressman Covid with the predictable racist take  ,0.3486549238805038,0.31551516182615225,0.15193667
1,Joe Port ,@JoePort,1601629975.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Do you agree with Flotus on not giving a fuck about Christmas?  ,0.9259492303830246,0.4248806805348872,0.03133734
31,MakayleCarlson,@MakayleCarlson,1601629979.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS CORONAVIRUS  ,0.08885990886148372,0.3203765454461606,0.02118761
32,Megan B ,@RubyStar81,1601629990.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Unfuckingreal.  ,0.09321806007410588,0.1985779918626619,0.091681145
123,Byron Hsu,@ByronHsu2,1601629993.0,1312039826007502849,"No, he is not asymptomatic. I don't know about the rest.  ",0.07861498843224086,0.16476972139194332,0.12638023
33,Lisa P.,@LisaLivesLoves,1601629996.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS The #GOPComedyShow is DEADLY.  ,0.0469724615093982,0.5229803625698111,0.0534393
148,James,@James69766310,1601630001.0,1312039826007502849,Joe and the Hoe!  ,0.1739705316811315,0.055678762479546666,0.045944676
142,Barbara Kaye,@waterdancebmi,1601630016.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS You mean the TRUMP VIRUS!  ,0.03761465110961586,0.3697400280219727,0.08016411
143,Jessica,@jessica_braden1,1601630024.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS You mean Covid? Not Chinaviris you Xenophobe  ,0.1295763182894424,0.5193770102954137,0.5417156999999999
144,KenTX ,@KenMorg26617417,1601630033.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS You are one ignorant ass.  ,0.9967171178603744,0.4577146376800322,0.93380934
99,Woke Cougar,@WokeCougar,1601630038.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS I thought this was a parody post  ,0.018732252342503586,0.2152730682308428,0.15267995
4,Moni,@sabrosa1,1601630038.0,1312039826007502849,Hahaha  ,0.12845112892241206,0.03430136862025929,0.025124876
145,Joe Biden is my President,@ResignDonald,1601630044.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS racist pig to the core. from one to another.  ,0.5733340552725175,0.2941809388281873,0.06880958400000001
146,Cat,@OrioleNutt,1601630046.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS So the #trumpvirushoax has finally caught up with its Liar-in-Chief  ,0.3211922823366916,0.3297369152957433,0.07857431
34,StevenXtreme,@StevenXtreme,1601630067.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Typhoid Hope has been unmasked... a lot.  ,0.04996753021020398,0.3985409812930372,0.019539513
149,Steven Armstrong ,@BevatronDrummer,1601630069.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Sack of lying garbage.  ,0.4979970981026823,0.3456235279614717,0.3269817
150,𝙚𝙣𝙤𝙘𝙠𝙢𝙖,@enockma,1601630078.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS it's called the Trump Virus sir. #TrumpVirus  ,0.24748550469916256,0.38009629275859386,0.15228853
8,Susan Brown,@Photogirl1050,1601630087.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS If they held a vote on the most stupid person in congress, would @replouiegohmert, @mattgaetz or #gymjordan win?  ",0.0986606430336244,0.568541418504145,0.020070038999999998
35,Ernesto Valdez ,@HurricanesRUs,1601630129.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS I guess once a snake oil salesman, always a snake oil salesman.  ",0.3516316009405401,0.2721336135584964,0.02381394
36,Majella McCarron,@MajellaMcCarron,1601630132.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS This account has been hacked.  ,0.1337080840826053,0.20858986621619288,0.048284046
37,Mike Farnum,@farnum_mike,1601630146.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS   ,0.12644551759541547,0.19468657876713816,0.018355444
151,BrutuskushOG,@brutuskush,1601630147.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Idiot  ,0.3414571559464872,0.35628161460018515,0.029584467000000003
38,Mark C,@TTKKane,1601630157.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS   ,0.12644551759541547,0.19468657876713816,0.018355444
152,Chris Greer,@ChrisGr15823088,1601630173.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS You felt better after the virus than before? How exactly? I'd love some detail.  ,0.22264560652304835,0.33873564479960666,0.0119607365
153,Policy Wonk for Beto,@wonk4beto,1601630175.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS You're an embarrassment to East Texas  ,0.5006915044540192,0.1576487583715841,0.29205438
154,Pirate Edward Low,@PirateEdwardLow,1601630184.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS melania be careful

this is attempted murder  ",0.19320065592273755,0.5419457505954829,0.097773224
10,ging7r,@ging7r,1601630189.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS 1v1 me rust  ,0.19141301189383825,0.21364489467179626,0.037591994
155,Deborah Cortez,@Deborah26066319,1601630193.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Still a sleazeball, I see. Some jerks just never learn. Happy Karma, slug.  ",0.7943047790381139,0.4063726823457824,0.7355025
156,Leviathan,@Leviath23125349,1601630194.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS  GIF ,0.11924071881546965,0.3300688316465754,0.017832378
157,RogueCupcake,@DatRogueCupcake,1601630194.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Never miss an opportunity to be a bigot do you  ,0.11919806463294362,0.6244554007937906,0.06570504
12,Glenn Harvey,@GHarvey808,1601630205.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS You're the kind of person that I think most of the world would hate instead of like.  ,0.6585971870817541,0.4808566844260064,0.020332888
102,Benjamin Leon Abel KBE DPhil,@benbobjr,1601630208.0,1312039826007502849,It's not?  ,0.16480247135004353,0.03378006534576753,0.16019568
158,Truth,@AgitatorPro,1601630213.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS turns out covid is transmitted through racism. who knew?  ,0.16751406196759056,0.33440842367417645,0.069926575
159,Black Lives Matter,@Impossiblewater,1601630218.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS This mofo really said he felt better after the virus than before he has it   ,0.5460794549503801,0.4633784780359233,0.020988597999999997
100,Legalgran#FBR,@Legalgran,1601630221.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Correction, Louis.....#TrumpVirus  ",0.13605515516592162,0.4837775053458146,0.038230564
183,Kevin Covington,@kcov528,1601630228.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Its not the fucking CHINA virus you swine.  ,0.9658605729096552,0.41135613886170985,0.91058326
89,Coffee ❥ PRESIDENT BIDEN & VICE PRESIDENT HARRIS,@CandyCoffiee,1601630235.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS The Lies flow like the Black Sea...  ,0.20910691301645334,0.6978913066730558,0.029451542
101,ROBIN,@tmigratorius808,1601630235.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS You AND tRUMP got the hoax virus!! What are the odds?  ,0.6983918999383383,0.3878752645625247,0.10703693
184,Bradley S. Harding,@Lstrode1978,1601630249.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Call it by its true name: THE TRUMP VIRUS. This shameful administration needs to OWN it. You people are sick - and LITERALLY making America sicker!  ,0.04513226361779781,0.6074301543100562,0.8582455
2,Sharon Venters,@st_venters,1601630253.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Great advice from the genius, Louie Gohmert. Let's see if HCQ will be how they treat it since Trump was so adamant that it works. Otherwise, we'll know it was a bogus claim.  ",0.010048414319347727,0.4019252544961848,0.0659633
185,Russman Van,@LikeIGot2Heads,1601630253.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS You and your phucking chinese shiiit. Grow the phuck up.  ,0.1253050494381044,0.3360958539675777,0.2588508
39,MakingBetterChoicesNow,@IAmMelodyRose,1601630265.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Standing in agreement for these prayers. Amen.  ,0.0977754662573956,0.2776181001074248,0.01697778
40,howardt55,@howardt55,1601630266.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Republicans  ,0.04109385498226155,0.1847599621954067,0.016441034
186,tweetingzzz,@tweetingzzzz,1601630266.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Wait is this not an ironic post  ,0.20696333750849816,0.3431079058719766,0.042405995999999994
103,Chris Carroll aka Book Dude,@Bookish44632342,1601630295.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Well here’s hoping you catch it again, then.  ",0.14889017750109027,0.3595366750083356,0.015211319
187,in the ruins ,@in_the_ruins,1601630306.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS STFU  ,0.15337777780332815,0.26877531666019244,0.020340856
188,Ford Prefect,@zaphodsbud,1601630308.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS You’re such a racist pice of shit.  ,0.9986765026234125,0.45034165649796903,0.92478913
124,Natalie Rests 01202021 12:00pm,@natalieresists3,1601630313.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Here it is: The big sell.  ,0.2485645663415305,0.4520497110203946,0.034214914
41,Spajtastic,@spajtastic,1601630317.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Holy shit.

Did you seriously say this where the world can see it?

I thought you went to College?  ",0.9899735177545116,0.4345478560940133,0.1978676
90,Clark Davis-Fitt,@ClarkDavisFitt,1601630320.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Guys. Let him say this shit. Maybe we will lose some high standing conservatives.  ,0.9980365637007204,0.1521373768709091,0.04997251
104,TonyW,@tonywakey,1601630326.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS COVID - get it right! Misinformation is malicious and beneath your office!!  ,0.21769169750557746,0.35166771217664744,0.8602949000000001
125,Natalie Rests 01202021 12:00pm,@natalieresists3,1601630350.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS HCG causes irregular EKGs.  ,0.06314032756990116,0.3193696743693128,0.015105041000000001
105,Brad Merrell  ,@bytor153,1601630371.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Reported for gross racism.  ,0.18053963844285634,0.29667097337663395,0.09777111
136,patti du veaux,@du_veaux,1601630386.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS yes, bad that karma has shown both that they were foolish to disregard science but...screw you re 'chinese virus' crap. it's covid 19. not that or kung flu or any other racist name. coronavirus...covid 19...covid...you racist pos  ",0.14881970456658064,0.7940352001080343,0.9224392
28,Laura Hartman,@lauramhartman,1601630387.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS My holiday favorites:

""Silent Night"".

""Who gives a f**k about Christmas stuff?!”

 Quote TweetAlyssa Milano@Alyssa_Milano · Oct 2, 2020Oh. My. God. #MelaniaTapes ",0.022884985563103918,0.3971077336189884,0.04853831
189,Christine G,@small4lyfe,1601630390.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Pushing xenophobia and an ineffective treatment in the same tweet  ,0.048139635205794576,0.3609589616688333,0.028868183
190,MadameBovinery Texas Go Blue! ,@qmindora,1601630416.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Stupid, stupid men - both of you.  ",0.6682765746198115,0.5118452489409479,0.86615044
191,Raintree ,@Raintree007,1601630429.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Yeah, a 74 year old morbidly obese man is just going to bounce back.   ",0.009189125372273607,0.3926098272947087,0.45384982
164,I don’t need oranges.,@LaResistance01,1601630435.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS   ,0.12644551759541547,0.19468657876713816,0.018355444
165,Geoff Becker,@rolltak,1601630444.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Idiot  ,0.3414571559464872,0.35628161460018515,0.029584467000000003
166,Hatch146,@jfroneb1,1601630447.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Who in the actual Fuk is still calling it the Chinese virus?? If this corona virus originated in America would you want the rest of the world to call it the American virus??? No, I didn’t think so. Grow up and be courteous.  ",0.008873229884408574,0.6830552555606981,0.05480835
6,Christine,@ChristyG2020,1601630454.0,1312039826007502849,  ,1.7657473994997902e-130,0.01813247552960133,0.010068049
134,Maga Bot Angel,@MagaBotAngel1,1601630461.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Russia is calling Trump ""Putin's piglet.""  A sow usually has a large litter.  Do you also suckle at his nipple Louie?  ",0.2490925902195537,0.4391628980756726,0.030916039
167,Johnsmith,@jlsjft,1601630466.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Hey dip shit don’t you mean the asparagus virus  ,0.9943753190917742,0.4269454201124082,0.42372987
106,Scott Reed,@_Scott_Reed_,1601630473.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Trump VIrus.  ,0.1360469252719192,0.3365850756190725,0.014508378999999998
120,Fire45NJ,@ACIM_Student,1601630484.0,1312039826007502849,McConnell was exposed along w/ Barrett. Time will tell.  ,0.0947622203121027,0.11687004089014445,0.030375091
168,Veteran4aKindAmerica,@PoliticalSense1,1601630502.0,1312039826007502849,"Replying to @replouiegohmert @realDonaldTrump and @FLOTUS HOAX
Fake News
It will Go Away

If only we had real leaders there would be no Pandemic but we had the Party of Liars & Criminals Leading America in the wrong direction.  ",0.06392059085775642,0.7471343646552114,0.11603881
169,𝙻𝚒𝚜𝚊,@iannonelisa,1601630510.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS You sound insane sir.  ,0.017606847205546217,0.2800681154073017,0.6945975000000001
160,John Anthony S,@JohnAnt15890270,1601630515.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS   ,0.12644551759541547,0.19468657876713816,0.018355444
13,Christine,@ChristyG2020,1601630523.0,1312039826007502849,Agreed.  ,0.3566439904739822,0.03261830346892898,0.04942392599999999
161,Craig Morrison,@CraigDMorrison,1601630525.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Chinese Virus? You know this originated out of UT-Galveston.  ,0.009266090570232751,0.35962340120048514,0.029581448
162,Renée Jacobs,@rejfrance1,1601630538.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS You vile petty little racist rube  ,0.8190884059516383,0.30587432036403844,0.87818855
107,Lance ,@Green_Eggs_Ham,1601630543.0,1312039826007502849,Replying to @replouiegohmert @realDonaldTrump and @FLOTUS Don't forget the bleach... Some extra UV light will help too.  ,0.3812533848094025,0.3769139208221581,0.0116297975
