username,userid,time,id,text,davidson,waseem,fountana
Deplorable DABDOG,@MADDABDOG,31516201,1128674241342099456,"It’s my understanding this is on a #sexstrike, that @realDonaldTrump is not her President, and that Orange Man bad...what else am I missing???  ",0.5260589385814237,0.5354196643631961,0.607708
karl davis,@karldav84202052,1557912119,1128674241342099456,Replying to @MADDABDOG and @realDonaldTrump her father's great shame.  ,0.07942304828859925,0.3058158751567943,0.053300027
Kate “2021 is the new 1984” Iswell,@KateIswell,1557912377,1128674241342099456,Replying to @MADDABDOG and @realDonaldTrump And she wonders why she can’t get a job...smh.  ,0.1800956682141463,0.6449188303525883,0.03710417
David Evans,@DavidEv83823125,1557913717,1128674241342099456,Replying to @MADDABDOG @Dawn_DeMore1 and @realDonaldTrump A good pair of pliers...  ,0.0996221170686821,0.47409508634899544,0.013792978
Melissa Smith,@essiac4health,1557913843,1128674241342099456,Replying to @MADDABDOG @Dawn_DeMore1 and @realDonaldTrump And we are suppose to support her? Cause who’s going to hire her??  ,0.11049186276987435,0.2696895682238919,0.12743093
TScardoa,@ScardoaofT,1557914243,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump Satan’s spawn ! Yikes  ,0.09518654392720813,0.3099490466001273,0.6906904
Dennis,@_BigD1966_,1557914416,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump the poster child to support Hijab use.  ,0.05745274558606247,0.38318206805137156,0.012900141
wordsmith cat,@I_am_not_E,1557914461,1128674241342099456,Replying to @MADDABDOG and @realDonaldTrump A large neodymium magnet.  ,0.07099122179463195,0.11956997893791026,0.014188804
Don Finito,@TrentFuller7,1557914739,1128674241342099456,"Replying to @MADDABDOG and @realDonaldTrump Good news: After seeing that... the rest of my life looks pretty amazing. 

Bad news: I may not rule out a visit to the shrink.  ",0.29721663515248303,0.22143183069891803,0.03377047
Patricia,@Patrici73458275,1557914759,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump Why would you ever want to look like that???  ,0.046133510307338456,0.40913418992919354,0.07952233
BACON ARMY ,@BaconLiberation,1557914810,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump What is it.. a fish of some sort ?  ,0.2827046859700274,0.5124559439111017,0.030949576
Dëpl. Dave  Qanuck,@DaveElton33,1557915013,1128674241342099456,Replying to @MADDABDOG and @realDonaldTrump Not much  ,0.1958770306464112,0.2777712139400202,0.024637884
LTh70,@LGailTh,1557915156,1128674241342099456,"Replying to @MADDABDOG and @realDonaldTrump CAUTION:
One too many face & head piercings causes ""BL""
(Brain Leakage)  ",0.3752891179170539,0.19803295793383488,0.058013424
Deplorable Vix,@viperwest16,1557915189,1128674241342099456,"Replying to @MADDABDOG shame on you, you assumed it's identity~in need of a good shrink.  ",0.16628067621791923,0.2454430138437784,0.045576356
harolyn Allison,@allison_harolyn,1557915341,1128674241342099456,Replying to @MADDABDOG @Bud_Doggin and @realDonaldTrump I HOPE THAT THIS IS A JOKE I FEAR NOT AND SOME ONE HAS RUINED THE YOUTH OF TODAY THE EDUCATIONAL SYSTEM IS NOT THE ONLY PROBLEM HERE. A GOOD PLACE TO START THOUGH A WHOLE GENERATION RUINED  ,0.17966689948784795,0.5336410310223069,0.030563708
Clancy,@Clancybill1,1557915344,1128674241342099456,"Replying to @MADDABDOG @Dawn_DeMore1 and @realDonaldTrump “Hello, my name is Susan and I’d like to apply for a job.”  ",0.08456502967341442,0.2539318657980852,0.013219077
Dr. John Howard ,@SSJIndy,1557915508,1128674241342099456,Replying to @MADDABDOG and @realDonaldTrump Striking is a waste of time for her.  ,0.7911885693719025,0.25711498978374836,0.03008797
The Muffin Man1961,@man1961_the,1557915927,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump That they have Brains.  ,0.32924185842683795,0.45257074944124054,0.05714601
Huckleberry,@DewZ28,1557916051,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump You know how fun it would be to hold one of those 20 pound magnets close to her or its face!   ,0.011924192381039436,0.43713551265222517,0.040782534
Tony Sabol,@tony_sabol,1557916145,1128674241342099456,Replying to @MADDABDOG @Luke4Tech and @realDonaldTrump There are going to be some disappointed farm animals at the local barn.  ,0.01935941909346811,0.31595241117084805,0.03224823
Francis Taylor,@Francis48070909,1557916177,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump  GIF ,0.10242899501671097,0.3300688316465754,0.013279448
Brian,@B_Head,1557916658,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump  GIF ,0.10242899501671104,0.3300688316465754,0.013279448
Deplorable Lee B.,@LeeBodendorfer,1557916669,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump She paid too much for her glasses?  ,0.04524510256284171,0.5159905720265934,0.18025671
 ℝ𝕠𝕞𝕒𝕟𝕔𝕖 𝕄𝕪𝕤𝕥𝕚𝕔 ,@RomanceMystic,1557917135,1128674241342099456,Replying to @MADDABDOG @justaddgod and @realDonaldTrump Makes me cry to see what this young woman has done to her beautiful face. Look at those eyes. There is a truly lovely soul behind them. Why are so many women purposely destroying what makes us as women so special and magical. This is an attack on feminism and beauty.  ,0.0469136800734547,0.8393358272145257,0.2654968
Christopher Vviona. DEPLORABLE UNION MEMBER,@ChristopherVvio,1557917514,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump And that’s on purpose!  ,0.023636759585717478,0.2156482858083236,0.3083044
MikeM,@MikeM93323590,1557917532,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump  GIF ,0.10242899501671104,0.3300688316465754,0.013279448
She Rebel,@nowhere823,1557917869,1128674241342099456,Replying to @MADDABDOG @JoItalia_PhD and @realDonaldTrump What the hell kind of alien is that?  ,0.8664984571858553,0.523106817434479,0.55627084
Dr Moon,@arc_moon,1557917934,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump Her puppy’s name is Beelzebub the Horrible  ,0.1556242247585387,0.28554297813880897,0.50836396
E W BROSSMAN,@grantsforhome,1557917952,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump Also she is losing self-esteem since    Donald Trump got elected.  ,0.18397787103876667,0.34760027372723556,0.01622573
Ray Gordon,@RgRockie99,1557918258,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump Don’t think has to worry about breaking her #sexstrike.  ,0.4376528140245187,0.34811001069342806,0.22336835
Deplorable Gary M,@CyKoTiC63,1557918303,1128674241342099456,Replying to @MADDABDOG @DorisAn72913211 and @realDonaldTrump This is EXACTLY why we will win again in 2020....Keep up the outstanding work DEMTARDS!#TRUMP2020 #WINNINGALLTHETIME  ,0.005383763704217679,0.47471230708814205,0.016962778
"""Doctor"" Resister ",@ScottZdot,1557918339,1128674241342099456,Replying to @MADDABDOG @elguapo64 and @realDonaldTrump  GIF ,0.10242899501671104,0.3300688316465754,0.013279448
Lauren America  NRA,@Zippityd00dah,1557919283,1128674241342099456,Replying to @MADDABDOG and @realDonaldTrump   ,0.13100070751209258,0.09528882623420096,0.02552857
Lauren America  NRA,@Zippityd00dah,1557919336,1128674241342099456,"Or how about a lightening strike?
A BIG one.    ",0.4149689347365781,0.14376227363475275,0.022630308
Sad Puppy,@SadPupBadPup,1557919718,1128674241342099456,Replying to @MADDABDOG and @realDonaldTrump That was traumatizing   ,0.42148335750695215,0.18037426756284816,0.13968743
M Peterson,@maptokyo,1557920026,1128674241342099456,"Replying to @MADDABDOG and @realDonaldTrump Who is she? Seriously, I want to know.  ",0.08972049580016093,0.3399348509319728,0.10553371
thepostman.,@thepostman284,1557920249,1128674241342099456,Replying to @MADDABDOG and @realDonaldTrump She’s been on a sex strike a very long time from the looks of it.  ,0.45381669931720564,0.43023593658390413,0.50477195
Deplorable DABDOG,@MADDABDOG,1557920542,1128674241342099456,No one I know!  ,0.4045800186605948,0.06831661596350803,0.65643686
