username,userid,time,id,text,davidson,waseem,fountana
Scott Dworkin,@funder,31516201,1288082926677172232,BREAKING: Twitter removed Trump-promoted tweet falsely claiming there’s a cure for coronavirus. There’s no cure for the virus right now. That’s a lie. And the fact Trump amplified it is absolutely disgusting and pathetic.  ,0.35674842700257575,0.22096814157744854,0.8552409
Kristine Lucy Lee ,@krisp8179,1595918122,1288082926677172232,Replying to @funder So desperate  ,0.5503723188664837,0.09920154391742575,0.016859118
Chris1966.,@Chris1966,1595918126,1288082926677172232,Replying to @funder And desperate  ,0.2835799652596738,0.09123250547208346,0.014841379
#WeNeedHer,@kjoerwin,1595918133,1288082926677172232,Replying to @funder #asshole  ,0.24031308562740422,0.10771200681599333,0.81290287
Andrew,@AndrewP8186,1595918138,1288082926677172232,Replying to @funder   ,0.11321197520328126,0.03352323163434365,0.008024642
Elena   We got Georgia!,@elenamariedunn,1595918154,1288082926677172232,"Replying to @funder  Opinion | A Cheap, Simple Way to Control the CoronavirusWith easy-to-use tests, everyone can check themselves every day.nytimes.com ",0.014462333304127844,0.24336720525286554,0.039701294
ryan,@wasko,1595918167,1288082926677172232,Replying to @funder Well he and his grifting clan decided to buy up all the hydroxychloroquine before it was proven to help so they need to unload it all somehow! #trumpGiftsYouDie  ,0.008671853619253987,0.2950111076414885,0.03648856
Paul the other one...,@paulcshipley,1595918171,1288082926677172232,"Replying to @funder  NEW VIDEO

Trump has blood on his hands in Texas. 

We need 5,000 retweets on this in one hour. 

#TrumpKillsTexas From MeidasTouch.com ",0.08287523830973789,0.15731422161812525,0.025177255
Jeff,@Jeff15633979,1595918186,1288082926677172232,Replying to @funder Trumpster!trump!  ,0.11474410688782838,0.06049830689610156,0.019688375
Brenda bury,@bury_brenda,1595918190,1288082926677172232,Replying to @funder Wish Facebook did the same  ,0.052680083936276614,0.10789309367689198,0.014569044
Mr. Palmer,@MarcIt8Dude,1595918196,1288082926677172232,"Replying to @funder Like many of his tweets, I’m sure he regretted posting that.  ",0.7292004408826792,0.0802083319618254,0.01937225
Sara Spector,@Miriam2626,1595918197,1288082926677172232,Replying to @funder He's coming to Midland tomorrow and we just voted to change the name of Lee High School. He thinks he's got a friendly audience here. He doesn't!  ,0.003047399180777822,0.18181558023701083,0.25435454
Dr. Lee in Iowa #TeamPelosi,@Lee_in_Iowa,1595918200,1288082926677172232,"Replying to @funder Gotta think Donald was advised by Kushner on ways to monetize our suffering in this pandemic and invested heavily in this fake ""cure"".  ",0.045103242846926066,0.19989116660097983,0.013089269
Michele Harvey,@2clarityin30,1595918211,1288082926677172232,"Replying to @funder  Social media giants remove viral video with false coronavirus claims that Trump retweetedA video featuring a group of doctors making false and dubious claims related to the coronavirus was removed by Facebook, Twitter, and YouTube after going viral online Monday.cnn.com ",0.0005439413624159038,0.3188148142734151,0.021643797
