username,userid,time,id,text,davidson,waseem,fountana
Catturd ™,@catturd2,31516201,1281390646574678018,"Breaking ...

Joe Biden is a creepy weirdo.  ",0.6633975229093314,0.19088697282691955,0.043435846
#ThankYouPresidentTrump,@ShannonForTrump,1594322538,1281390646574678018,Replying to @catturd2 And #JesusWasPerfect  ,0.09180403914997294,0.09667266311475257,0.032710377
dylanstreefarm,@thbbbpt,1594322553,1281390646574678018,"Replying to @catturd2 This is breaking news, how?  ",0.09266401392345876,0.0685819279869817,0.028674524
RaycistSupremeyist,@BeHeadR,1594322555,1281390646574678018,Replying to @catturd2 CONFIRMED!  ,0.11093155791290182,0.04672394609298084,0.019204749
Patriot in Truth,@Patriotintruth,1594322572,1281390646574678018,Replying to @catturd2 He is a satanic pedophile . Even creepier.  ,0.07814179789178706,0.32940857179547406,0.85276157
Ari Teman : JusticeForAri.org,@AriTeman,1594322573,1281390646574678018,Replying to @catturd2 This passes the sniff test.  ,0.05076292470095127,0.08482358180482691,0.019033585
Amber Tuts,@TutsAmber,1594322574,1281390646574678018,Replying to @catturd2  GIF ,0.12132304099167883,0.10212028214486892,0.011404799
Peter R Roach,@RoachAugustine,1594322591,1281390646574678018,"Replying to @catturd2 Well, we will just have to weed it out.....  ",0.21451320342966243,0.1671127933241214,0.022670034
DOJ Brown - Lock Them Up,@JennnyB001,1594322597,1281390646574678018,Replying to @catturd2 Always has been.  ,0.1361828957444645,0.10045001288906277,0.01285301
not your average psychologist,@elisabethlehem,1594322605,1281390646574678018,Replying to @catturd2 uh oh. someone ain’t black anymore  ,0.2955459327926118,0.07451370615500247,0.45770484
#45 is the real #46,@csz926,1594322608,1281390646574678018,Replying to @catturd2 Full of malarkey  ,0.1443146445947829,0.15145365667258626,0.0644729
SMELLY Anon,@Witcher_Four,1594322620,1281390646574678018,Replying to @catturd2 We know  ,0.12936256379065686,0.0947307533637711,0.038606804
Executive Chef Elect Kyle Howell,@KyleHowell1776,1594322625,1281390646574678018,Replying to @catturd2   ,0.12516280664989718,0.03352323163434365,0.013349859
TethisX,@TethisX,1594322640,1281390646574678018,"Replying to @catturd2 Breaking.....

When Joe Biden breaks winds he clears out the store aisles in one go   ",0.34126419722575474,0.41314540281929996,0.016838012
Pissed Off Americans ,@TherealEricR,1594322647,1281390646574678018,Replying to @catturd2 That's breaking?  ,0.09221065497005362,0.05293160012839584,0.03459938
Leesa FL,@leesa_fl,1594322660,1281390646574678018,Replying to @catturd2 Yup  ,0.13544920826993176,0.03891036750892383,0.016604573
cashmerr lauren,@CashmerrL,1594322678,1281390646574678018,Replying to @catturd2 Agreement.  ,0.07635771986728968,0.0762137133520582,0.00886537
Daniel45,@Daniel434483719,1594322716,1281390646574678018,Replying to @catturd2 U must improve your slipping  ,0.05798302895947347,0.27439658135438266,0.034195587
Donna,@kalidescoqe,1594322727,1281390646574678018,Replying to @catturd2 Breaking?  ,0.10856575372917077,0.047127214576809094,0.019328512
Ron Marmo,@RonMarmo,1594322731,1281390646574678018,Replying to @catturd2 And ugly  ,0.6604802446503976,0.08687683347875527,0.75950974
B+,@drakeu85,1594322750,1281390646574678018,Replying to @catturd2   ,0.12516280664989718,0.03352323163434365,0.013349859
Dave S.,@dsut45,1594322761,1281390646574678018,Replying to @catturd2 That is not breaking news.  ,0.2796233821645873,0.15821316037962307,0.013569595
Dorsey is a pedo & Mike Pence is a Chicom b!tch.,@kevro1776,1594322818,1281390646574678018,Replying to @catturd2   ,0.12516280664989718,0.03352323163434365,0.013349859
Bill5Maria,@Bill2Maria,1594322820,1281390646574678018,"Replying to @catturd2 Depending how old you are, that’s not breaking....  it’s the sand old two step from the DEM PLAYBOOK.   
1. Things are bad.
2. Things they way they should be.
3.  Promises to make everything better by taxing the rich, & the companies.
BIDEN NEVER HAS & STILL DOESN’T KNOW HOW!!  ",0.8094836541515761,0.5299246095823689,0.07729094
Another Ex-New Yorker on Gab: @CatLadyNYC,@AncillaD,1594322842,1281390646574678018,Replying to @catturd2 I agree with Catturd  ,0.082642870224158,0.07602903399486687,0.05989042
I’ll be brief,@greenacresami,1594322847,1281390646574678018,Replying to @catturd2  GIF ,0.12132304099167883,0.10212028214486892,0.011404799
Ernie Evans,@TypicalGuy101,1594322873,1281390646574678018,Replying to @catturd2   ,0.12516280664989718,0.03352323163434365,0.013349859
Patriot in Truth,@Patriotintruth,1594322874,1281390646574678018,Replying to @catturd2 Save me from from this creepy old man!!!  ,0.32977217639426293,0.07065331304404758,0.037283543
Zilla,@Battzilla,1594322883,1281390646574678018,Replying to @catturd2 You said breaking.. but your statement is more of a reminder  ,0.04904846852457168,0.34418337548072236,0.021571621
DeplorableEggfoo,@EggFooooYoung,1594322885,1281390646574678018,Replying to @catturd2   ,0.12516280664989718,0.03352323163434365,0.013349859
G. Taroia,@GTaroia,1594322897,1281390646574678018,Replying to @catturd2 that is definitely no breaking news.  ,0.09792762576445431,0.1364820919725488,0.020482622
Susan,@SRydingsword,1594322920,1281390646574678018,Replying to @catturd2 Just bought you car sticker will display proudly. Fort Myers here  ,0.03929932654128189,0.22871546115080169,0.03406592
