,username,userid,time,id,text,davidson,waseem,fountana
0,Donald J. Trump,@realDonaldTrump,31516201.0,914089888596754434,"...want everything to be done for them when it should be a community effort. 10,000 Federal workers now on Island doing a fantastic job.  ",0.03864962474755465,0.6141883640426399,0.019107254
72,Ian Pajer-Rogers ,@IanPajerRogers,1506751222.0,914089888596754434,Replying to @realDonaldTrump   ,0.17570862623433728,0.03352323163434365,0.013172911499999999
4,Emma Kennedy,@EmmaKennedy,1506751234.0,914089888596754434,"Replying to @realDonaldTrump Well. After that sewage, I can only imagine the jolly welcome you’re going to get in Puerto Rico.  ",0.013636167409214826,0.20707865988138116,0.02118275
73,Steve Clark,@steveclarkuk,1506751234.0,914089888596754434,Replying to @realDonaldTrump No one with a brain believes a word you say  ,0.4862749206338767,0.4448149808869169,0.03957345
76,Maybe: Eli,@FuzzBeedEli,1506751252.0,914089888596754434,Replying to @realDonaldTrump  GIF ,0.17062063331097255,0.10212028214486893,0.011419508
77,Bacon & Iggles 4-9-1 But watchin Hurts is fun!,@ThomasFox_4th,1506751255.0,914089888596754434,Replying to @realDonaldTrump Rough night last night Donnie?   ,0.08761645247519588,0.07871640853752998,0.02922099
79,Jeff Oates,@Iamsonotworthy,1506751271.0,914089888596754434,Replying to @realDonaldTrump Sickening.  They are Americans dying.  You make America ashamed again.  ,0.3881787327722023,0.2836207494329768,0.77985656
78,Glen Gracia,@GlenGracia,1506751271.0,914089888596754434,Replying to @realDonaldTrump Strong words from your golf course while they live in a disaster  ,0.6316922531876753,0.14798699862429712,0.014305965
80,Ida Skibenes ,@ida_skibenes,1506751289.0,914089888596754434,Replying to @realDonaldTrump HOW can this devil be president?  ,0.3881717145379482,0.09940188082552916,0.16575386
81,Calvin,@calvinstowell,1506751293.0,914089888596754434,Replying to @realDonaldTrump You didn’t want to send in the full force. It took you a week to waive the Jones Act and you’re only did it for 10 days.  ,0.09418316405855373,0.19668656011432248,0.29521329999999996
82,45 MUST GO,@45MUSTGO,1506751294.0,914089888596754434,Replying to @realDonaldTrump   ,0.17570862623433728,0.03352323163434365,0.013172911499999999
83,The Tweetwit,@TheTweetwit,1506751316.0,914089888596754434,Replying to @realDonaldTrump   ,0.17570862623433728,0.03352323163434365,0.013172911499999999
85,janey v. ,@nycjaneyvee,1506751325.0,914089888596754434,Replying to @realDonaldTrump   ,0.17570862623433728,0.03352323163434365,0.013172911499999999
84,The Tweetwit,@TheTweetwit,1506751332.0,914089888596754434,  ,1.7657473994997902e-130,0.01813247552960133,0.010068049
86,janey v. ,@nycjaneyvee,1506751351.0,914089888596754434,  ,1.7657473994997902e-130,0.01813247552960133,0.010068049
101,The Tweetwit,@TheTweetwit,1506751354.0,914089888596754434,  ,1.7657473994997902e-130,0.01813247552960133,0.010068049
87,janey v. ,@nycjaneyvee,1506751362.0,914089888596754434,  ,1.7657473994997902e-130,0.01813247552960133,0.010068049
88,Kevin Canessa,@kevincanessa,1506751364.0,914089888596754434,Replying to @realDonaldTrump A community effort? You expect people who haven't showered or eaten for days to be able to do the impossible? Oh my god you're certifiable.  ,0.008289004404276101,0.2455664128003991,0.2400971
89,bryson,@Bryson_M,1506751413.0,914089888596754434,"Replying to @Bryson_M and @realDonaldTrump This is such a vile thing to say Quote TweetDonald J. Trump@realDonaldTrump · Sep 30, 2017...Such poor leadership ability by the Mayor of San Juan, and others in Puerto Rico, who are not able to get their workers to help. They.... ",0.0005382010936982644,0.6761146589977108,0.053438216
90,christhebarker,@christhebarker,1506751431.0,914089888596754434,Replying to @ManMountain78R3 and @realDonaldTrump   ,0.17503212842559354,0.09528882623420096,0.026156613999999998
91,Merlisa,@merlisa,1506751456.0,914089888596754434,Replying to @realDonaldTrump Even Mexicans helped people in Houston. Didn't Florida get help from all over? You are the worst disaster ever inflicted on this country.  ,0.054727670681086325,0.3036215336777333,0.09480604
92,Lori Dennis,@dennislori1,1506751463.0,914089888596754434,"Replying to @realDonaldTrump Omg wtf is wrong with you. THESE ARE AMERICANS. She's telling truth. If you want  it to be a different story, do something different.  ",0.3702886428354292,0.2354145086284224,0.06294394
94,: Plan's Planet,@planetaryAOTP,1506751493.0,914089888596754434,Replying to @realDonaldTrump “Please take his phone away from him “  - Humanity  ,0.07586847682359579,0.21997760220820653,0.06052992
95,Mrs. M,@HudsBalls,1506751511.0,914089888596754434,Replying to @trentster @BenjAlvarez1 and @realDonaldTrump Shameful all those people with no gas or power or ability to travel won’t fly to the damn port with their magic unicorns to help!  ,0.22840582796313375,0.4322186043515108,0.26850219999999997
96,ethereal tinkling,@pharmasean,1506751543.0,914089888596754434,Replying to @J_TrumpIN and @realDonaldTrump Yes because it means he hasn’t gotten us all killed yet  ,0.280994582542879,0.2437162643708141,0.059235225999999995
97,Kainoa Daines,@KainoaDaines,1506751558.0,914089888596754434,"Replying to @realDonaldTrump Let's see how YOU would cope with no electricity, no food, no water, and no Twitter!! Stop being you, and start being the President.  ",0.10674212989241624,0.17218073290049266,0.047285142999999995
98,(((  Nomi  ))),@msnomir,1506751619.0,914089888596754434,"Replying to @realDonaldTrump .Donald, you are, perhaps, the worst prez ever to sit in the WH, & your behavior/speech rivals only toddlers & dictators. #Resign. Get help.  ",0.1703253073803533,0.2911740267496439,0.63264227
99,Tonja N Thomas,@redsiren_tnt,1506751666.0,914089888596754434,Replying to @trentster @braxtonryn and @realDonaldTrump You do understand they can’t get there. For one there is no gas.  ,0.3287065153599074,0.4778825457327516,0.06068984
100,GINA,@Gina660,1506751678.0,914089888596754434,Replying to @realDonaldTrump You didn't say this to Texas & Florida. U want the community 2 fix things there? How? No equipment.No electric. How? Magic?  ,0.037170283697320575,0.2973124923710298,0.014917837
102,Ellen Reeher Morris,@EllenMorris1222,1506751680.0,914089888596754434,Replying to @realDonaldTrump Talking about the people of Puerto Rico while you golf and you cabinet blews millions of tax payers dollars on living large  ,0.07186690718285321,0.3703209719163207,0.034409773
103,fanny morgan,@pmaannie,1506751681.0,914089888596754434,"Replying to @jacobson_erinn @TrumpGirlStrong and @realDonaldTrump Nah, she's a Christian. This is her special way of witnessing for Christ. He never enabled poor folks in getting the basics for survival.  ",0.012980438348587841,0.5437936496217618,0.096109994
104,No Longer Excited,@koumeposter,1506751699.0,914089888596754434,"Replying to @Naan_Binary_ and @realDonaldTrump To be fair, those civilians in various middle eastern countries aren't gonna bomb themselves.  ",0.0051242445834424255,0.396075954439448,0.3316691
