,username,userid,time,id,text,davidson,waseem,fountana
0,Matt Jones,@Jonezee99,31516201.0,1345967072006828033,Replying to @realDonaldTrump Looking forward to #IMPEACHMENT2 ?!  ,0.035239087725557915,0.06767708725022215,0.039468035
2,Rich Valdes ,@RichValdes,1609718935.0,1345967072006828033,Replying to @realDonaldTrump Facts!!  ,0.26308973376945216,0.09251807284343924,0.029556325
3,Empress Theodora,@Theodora500AD,1609725894.0,1345967072006828033,"Replying to @realDonaldTrump My legal vote, with 81 million other legal votes, counts. My vote for Biden, which took place in one of the 3 Trump-challenged Wisconsin counties, was re-verified, with extra votes for Biden found, at a cost of $3 million to GOP donors. So I know my vote is legal.  ",0.00433386734905797,0.3845350783233168,0.025892232
1,Peter de Sève,@peterdeseve,1609754539.0,1345967072006828033,Sometimes sequels are better. ie; Khan.  ,0.11845202263714935,0.07270732313149797,0.012550681000000001
5,Randall William Cook,@RWCook51,1609755898.0,1345967072006828033,Funny and true (and thanks for clarifying the acronym)  ,0.018581764077947826,0.12487198835634394,0.029330308
6,Peter de Sève,@peterdeseve,1609757960.0,1345967072006828033,I was hoping nobody caught that...  ,0.2822868560439675,0.14705947424827112,0.06800191
7,Randall William Cook,@RWCook51,1609762882.0,1345967072006828033,"Oh, I'm watchin' you like a hawk.  ",0.3564331381337847,0.07268648162982032,0.06288490000000001
8,Peter de Sève,@peterdeseve,1609766861.0,1345967072006828033,  ,1.7657473994997902e-130,0.01813247552960133,0.010068097
4,86 45 11 3 20,@864511320byebye,1609774014.0,1345967072006828033,My legal vote was in all 51 states I had to make sure we won.. Down with the clown  ,0.19514392198654645,0.0999795977672604,0.12863266
9,86 45 11 3 20,@864511320byebye,1609964646.0,1345967072006828033,I know right i was in that very same trump dream with you . But then he woke up  ,0.08011421288606405,0.3509643228371403,0.05082177
