,username,userid,time,id,text,davidson,waseem,fountana
0,MURRAY,@murray_nyc,31516201.0,1345404682655707136,Replying to @realDonaldTrump Why hasn’t Trump accepted he LOST the 2020 election? His non-stop lying about the results in Georgia is so out of control!  ,0.1246242788250218,0.29477445582220096,0.16943622
183,Heshmat Alavi,@HeshmatAlavi,1609584706.0,1345404682655707136,"Replying to @realDonaldTrump Mr. President,
#Iran's regime is meddling in the U.S., including the 2020 election.
This thread provides information that all Americans should be informed about. Quote TweetHeshmat Alavi@HeshmatAlavi · Dec 17, 2020LONG THREAD

1)
@DNI_Ratcliffe ""told CBS News that there was foreign election interference by China, #Iran, and Russia in November of this year [2020].""

All Americans should be informed about how Iran & its lobby group @NIACouncil are meddling in the U.S.Show this thread ",0.003467827165929895,0.6489223888640275,0.23162839
138,Lanxin,@wLjLt0B5gNoHkhz,1609584710.0,1345404682655707136,Replying to @realDonaldTrump   ,0.17570862623433728,0.03352323163434365,0.013172911499999999
63,Palmer Report,@PalmerReport,1609584716.0,1345404682655707136,"Replying to @realDonaldTrump Donald, you’re going to hate prison.  ",0.7961428791212242,0.10239594069357788,0.08147767
139,Ray Brown,@Raybrown1959Ray,1609584718.0,1345404682655707136,Replying to @realDonaldTrump Legacy  ,0.14396325050988085,0.10684625011663706,0.008763759
140,Tommy Campbell,@MrTommyCampbell,1609584720.0,1345404682655707136,"Replying to @realDonaldTrump The Dumpster Fire continues. 2021 So Far, So Wrong - Snoop Dogg on CNN, Trump Trash and Flash2021 is here and so far Snoop Dogg has been quizzed by Andy Cohen on CNN, Trump's partied at Mar-a-Lago with Vanilla Ice and The Beach Boys Mike Love, Adobe ...youtube.com ",0.06782706502504468,0.4344308413761078,0.023103042999999997
197,The Third Nephite,@VanNoy6,1609584720.0,1345404682655707136,Replying to @realDonaldTrump   ,0.17570862623433728,0.03352323163434365,0.013172911499999999
95,Mike Burns,@PitflaggerBurns,1609584723.0,1345404682655707136,"Replying to @realDonaldTrump Republicans Unite!
Show your displeasure with the Presidential Election!
If you support Trump and think these elections are rigged, BOYCOTT THE RUNOFF ELECTION IN GEORGIA on January 5th, 2021!!
If no Republicans vote, the message will be clear!!
DON'T VOTE!!!
SPREAD THE WORD!!!!  ",0.003989131126199049,0.2592542196567502,0.21705185
108,Christina Day,@Christina4476,1609584741.0,1345404682655707136,Replying to @realDonaldTrump More packing....less tweeting....3 weeks!!!  ,0.05175986033437332,0.16056635324057764,0.021928232000000002
51,Tallydiablo,@Tallydiablo,1609584742.0,1345404682655707136,"Replying to @realDonaldTrump Media: No evidence of fraud.
Politicians: No evidence of fraud.
Legal experts: No evidence of fraud.
Election officials: No evidence of fraud.
Cybersecurity officials: No evidence of fraud.
Dept of Homeland Security: No evidence.
Random person on twitter : The truth will come out  ",0.08411119318236616,0.3952244260027878,0.027990987999999998
141,Human,@4HumanUnity,1609584757.0,1345404682655707136,Replying to @realDonaldTrump Sir Stop with Signature verifications. Is not needed. How many times more you have to lose Georgia? It's enough. We will not allow you to overturn the will of majority. Period! You r FIRED sir. Accept it.  ,0.3663929839296845,0.4210670066573689,0.11622034
80,Jay Lionel,@JayLionel7,1609584769.0,1345404682655707136,"Replying to @realDonaldTrump Go to court.

I’m sure your evidence will stand up as well as Matt Gaetz after a drinking binge.  ",0.26266226894268874,0.2968827528454924,0.02053772
172,Andy Ostroy,@AndyOstroy,1609584770.0,1345404682655707136,Replying to @realDonaldTrump Watching you torture yourself every minute of every day is the best...thing...ever...  ,0.021475164267919396,0.5017557147782219,0.08609106
145, Blue Moon,@SomeBluMoon,1609584788.0,1345404682655707136,Replying to @realDonaldTrump   ,0.17570862623433728,0.03352323163434365,0.013172911499999999
198,Wendy Darling,@Meidas_Wendy,1609584789.0,1345404682655707136,"Replying to @realDonaldTrump 18 days left...
#ByeDon  ",0.343784031871065,0.2169752226601311,0.028906047
82,Robert V,@RobertVonA,1609584804.0,1345404682655707136,"Replying to @realDonaldTrump The writers for the final season of the maga show have gotten super repetitive.

This material is stale. Boring. Low energy. Sad  ",0.008461155163036934,0.19970643957805986,0.030972138
112,Piccolo Pete (Lizzie) ,@pete_piccolo,1609584804.0,1345404682655707136,He doesn’t need to start packing. I’m sure plenty of people will be glad to throw his shit out the window on the 20th.  ,0.9948881363317268,0.09121404575975756,0.20449811
146,KevinlyFather ,@KevinlyFather,1609584866.0,1345404682655707136,"Replying to @realDonaldTrump 1. They did it in Cobb County and found only two signatures out of 15,000. And both of those were just spouses signing for the other. 

2. It makes no difference whatsoever. The signatures are not connected to the votes. We live in AMERICA!

This explains: TRUMP FACT CHECK ATTACKS GEORGIA KEMP FOR HIDING SIGNATURES? Are...Please subscribe so we can keep finding news for you while you live your life. Twitter: https://twitter.com/KevinlyFatherPatreon: https://www.patreon.com/Ke...youtube.com ",0.906732489050544,0.5067397342161561,0.17806529999999998
147,Laura Brown,@socalaura,1609584869.0,1345404682655707136,Replying to @realDonaldTrump Your defense bill veto just got overriden by the House and Senate. Your election lie is going nowhere. Be quiet and slide into irrelevance w some semblance of dignity  ,0.02720335336506358,0.4784601162668166,0.07160849
113,Jeff Tiedrich,@itsJeffTiedrich,1609584870.0,1345404682655707136,"Replying to @realDonaldTrump oooh, I know the answer to this one! because the election is over, recounted by machine once and hand twice, then certified and the electors have voted. it's over. done. finito. you lost. time to get over it because right now you just look like the biggest diaperload crybaby ever  ",0.14090135109642726,0.3348212229033193,0.23633385
148,Herr Balsam,@Gedankenbalsam,1609584871.0,1345404682655707136,Replying to @realDonaldTrump  GIF ,0.17062063331097255,0.10212028214486893,0.011419508
60,Anthony Cornrod,@TWIT_ANTHONY,1609584886.0,1345404682655707136,Replying to @realDonaldTrump WE NEED TO PERSONALLY SEE EVERY SIGNATURE  ,0.14666612985335387,0.12694221313760026,0.017271973
36,Anthony Cornrod,@TWIT_ANTHONY,1609584917.0,1345404682655707136,"Replying to @realDonaldTrump If it was Obama fighting to STOP THE STEEL, they would lavish him with praise and play heavenly organ music in the background. The questions would all be like ""You are doing such a great job! How are you holding up Sir? You are smart, and handsome, and super normal.""
AMEN  MAGA  ",0.00044977669381513966,0.6854354601748122,0.022821955
34,SUBRATA (Modi & Trump Lover),@SUBRATA30016572,1609584927.0,1345404682655707136,"Replying to @realDonaldTrump KEEP FIGHTING 
KEEP FIGHTING 
KEEP FIGHTING 

FIGHT FOR TRUMP 
FIGHT FOR TRUMP 
FIGHT FOR TRUMP 

Still Standing with Trump?
 Retweet to say, YES  ",0.9838397946119664,0.054581993035078116,0.030862927000000002
119,Jennifer Lantigua,@Jennife63019731,1609584933.0,1345404682655707136,  ,1.7657473994997902e-130,0.01813247552960133,0.010068049
142,Human,@4HumanUnity,1609584935.0,1345404682655707136,"Insanity Sir, is doing the same thing over and over and expecting different results. Nothing was RIGGED, no big news is coming from anywhere. There was no fraud. Stop the insanity NOW. let us fix the damage u caused Sir in last 4 years.  ",0.030426597713547526,0.4874590932663912,0.061085902000000004
193,Jay David Murphy,@JayDavidMurphy,1609584948.0,1345404682655707136,"Replying to @realDonaldTrump You see a man, sitting in the most powerful chair in the world for the last time.  All his lies, deception and divisive rhetoric have failed.  His embracement of Fascism, racism & white supremacy unmasked. Alone in his misery he begins his new nightmare in the Twilight Zone.  ",0.960527033288852,0.5033083350764913,0.040510199999999996
149,TheYetiExpress,@TheYetiExpress,1609584971.0,1345404682655707136,Replying to @realDonaldTrump I had to sign to vote. Hate him or love him he's got a point  ,0.5955466467234717,0.16216778105891747,0.1520771
133,Mark Girard,@coachG61,1609584992.0,1345404682655707136,Replying to @realDonaldTrump   ,0.17570862623433728,0.03352323163434365,0.013172911499999999
235,Christopher Faye,@chrisfaye622,1609584998.0,1345404682655707136,Replying to @realDonaldTrump You have to go nuclear on this voter fraud! Too much of the country has no idea about the amount of fraud that’s occurred. You have to inform the country in a way it can’t be ignored or censored.  GO ALL IN! This is it.  ,0.2586068248699803,0.3628095783462448,0.022236548
151,Jay Lionel,@JayLionel7,1609585010.0,1345404682655707136,"Replying to @realDonaldTrump All your lawyers are fighting each other like rats in a sack.

You are in so much trouble.

Starting on January 20th at 12:01

You might even have been kicked off here by 12:05  ",0.7862925195561669,0.3937285322234256,0.06674472
152,lucasfrance15,@lucasfrance151,1609585015.0,1345404682655707136,Replying to @realDonaldTrump   ,0.17570862623433728,0.03352323163434365,0.013172911499999999
85,William The Swabby,@swabbidiot,1609585053.0,1345404682655707136,"Replying to @realDonaldTrump You DO have actual proof in hand of these accusations, right? Not supposition...not hearsay, not ""a stack of papers,"" but tangible proof beyond all shadow of a doubt. Soooooo...can we see it?  ",0.8654914280073089,0.7039548770492958,0.021268002999999997
