,username,userid,time,id,text,davidson,waseem,fountana
0,Charlie Kirk,@charliekirk11,31516201.0,1296490682522230785,"No illegal alien ""deserves"" US taxpayer-funded healthcare while 18 million Americans are out of a job due to the Chinese Virus.  ",0.04686304363829391,0.5794171093545761,0.057978787000000004
162,MAGA defeated,@angrygenome,1597922666.0,1296490682522230785,Replying to @charliekirk11   ,0.1598132086675325,0.03352323163434365,0.009681218
27,Undercover Antifa Trumper,@Drewinthenorth,1597922678.0,1296490682522230785,"Replying to @charliekirk11 40 million Chuck, 40.  ",0.03209191234174705,0.1586379253415198,0.047280512999999996
8,Scott Barber,@thescottbarber,1597922708.0,1296490682522230785,Replying to @charliekirk11 Love your neighbour as yourself  ,0.16952798124256435,0.07411459718628606,0.0117275985
163,FLSwampBoy,@FLSwampBoy,1597922733.0,1296490682522230785,Replying to @charliekirk11   ,0.1598132086675325,0.03352323163434365,0.009681218
164,Carmela Starr,@CarmelaStarr7,1597922735.0,1296490682522230785,Replying to @charliekirk11 #TrumpVirus  ,0.18109495000857567,0.10771200681599333,0.02092514
165,DAVID,@DAVID87708796,1597922742.0,1296490682522230785,"Replying to @charliekirk11  Quote Tweet海边有颗豆小豆@avocadoudou · Aug 20, 2020UPDATEDBy 17:00 EST, August 19, 2020, over 104 victims of GTV Scam over the world reported crime. Altogether we were defrauded more than $7,686,600. There are thousands of victims besides us. @FBI @NewYorkStateAG @SEC_Enforcement #GuoWengui #MilesGuo #SteveBannon @Jkylebass ",0.03425049297167897,0.5130114083351617,0.026812999
166,Suffragite,@suffragite,1597922748.0,1296490682522230785,Replying to @charliekirk11 Trump Virus buddy.  ,0.16797869093046858,0.12644506224035662,0.012826466000000002
131,Gabe,@Gabeaust,1597922750.0,1296490682522230785,*legal immigrants  ,0.17858572372911793,0.08237492904449674,0.042022433
167,no-name,@endbigtech,1597922760.0,1296490682522230785,"Replying to @charliekirk11 #CCPVirus #CCP_is_terrorist 
This is the virus created and unleashed by the Chinese Communist party.  ",0.02600508759468964,0.4747433191801378,0.10633778599999999
168,Sebastian Bongino,@SebBongino,1597922762.0,1296490682522230785,"Replying to @charliekirk11 Do American citizens deserve healthcare, Charlie?  ",0.00035877029830218765,0.231696133105534,0.054215554000000006
169,Tori Teal,@ToriTeal1,1597922766.0,1296490682522230785,Replying to @charliekirk11 Or when millions of American workers still don’t have or can afford coverage.  ,0.030966958425400374,0.3339294412138674,0.016710201
28,John,@ruprechtsfork,1597922769.0,1296490682522230785,"Replying to @charliekirk11 I see you’re staying far away from the Steve Bannon story, Charlie. Wonder why?  ",7.175275849508014e-05,0.18432561368465408,0.015691036000000002
129,malexander,@Malexander,1597922796.0,1296490682522230785,Replying to @charliekirk11 No illegal alien deserves amnesty while there are 18 million Americans unemployed due to the chinese virus.!  ,0.02626775549574037,0.4734786659223581,0.027568052000000003
29,Carol Burke,@boburk5,1597922804.0,1296490682522230785,Replying to @charliekirk11 and I hope Trump talks about each one of these stupid things next week without mincing words.  ,0.31561450890508363,0.17075872840961193,0.012938162
9,Kevin Floquet,@kfitty1,1597922835.0,1296490682522230785,Was that meant for individuals to adhere to or govt?  ,0.10969532979036,0.1470585364219486,0.043613795
170,GianMario,@GianMar48456927,1597922848.0,1296490682522230785,"Replying to @charliekirk11 Man, apparently being a tax-payer is not enough to have access to healt-care in the first place  ",0.032966851350037435,0.19455528633298846,0.06912109
12,"Dr. McKockiner, M.D. | EDUCATING LIBERALS",@DrMcKockiner,1597922860.0,1296490682522230785,Replying to @charliekirk11 No billionaire deserves a billion dollars when millions of families cannot afford to eat.  ,0.09165512344200248,0.4720555400283629,0.026581353
30,"USA First, Parler(@LiberationU)",@LiberationU,1597922865.0,1296490682522230785,Replying to @charliekirk11 True but we need to show compassion with the ones in need  ,0.017499381120819727,0.14514895025024366,0.009183453000000001
1,@RBestweb,@rbestwebs,1597922882.0,1296490682522230785,"Replying to @charliekirk11 Ok boss. What's the relevance to one another, other than the Trump virus.  ",0.4567003522128518,0.19169479069852105,0.014418726000000001
171,John Riggins,@Bluetalefly1969,1597922944.0,1296490682522230785,"Replying to @charliekirk11 @charliekirk11 170,000 Dead Americans 5:4 Million Confirmed Virus Cases. Thirty Million Unemployed #DumpTrump2020  ",0.3840406622452766,0.4029814912354968,0.055329666
172,Extraterrestrial,@davidese72,1597922953.0,1296490682522230785,"Replying to @charliekirk11 King David Healing Holy Oil, A miracle healing balm for all disease and illness
Dm if interested  ",0.012531799883063851,0.12616542959682692,0.012335461
10,Scott Barber,@thescottbarber,1597922959.0,1296490682522230785,"Jesus’ message was meant for everyone acting in any station.  He called on Israel to care for the widow, the orphan, and the immigrant.  ",0.12012003905216885,0.4583997982513135,0.04744331
