username,userid,time,id,text,davidson,waseem,fountana
Howard ,@HowardA_Esq,31516201,1128086052646920197,"Do you think the orange idiot realize that it’s American businesses, and the American consumers who have to pay for his ridiculous tariffs? Does he think Mexico is going to pay for this, too? Is he just this unbelievably stupid, or is it malice?  ",0.20535968954006045,0.48975040525005936,0.42649397
shadowlandjan Joe Biden is my president.,@shawdowlandjan,1557771979,1128086052646920197,Replying to @HowardA_Esq Nope. Way too stupid.  ,0.1944368559458897,0.20766347323844156,0.22782339
Roberta MacQueen,@RobertaMacQueen,1557772036,1128086052646920197,Replying to @HowardA_Esq He doesn’t care  ,0.13230019126645023,0.14363505297986515,0.3054641
republicans do not know what truth is.. pass it on,@sunflowerstar53,1557772083,1128086052646920197,Replying to @HowardA_Esq actually both Howard... honestly.  ,0.0457427706245119,0.21504994308116418,0.039622195
CO Girl in FL,@BarbSanecki,1557772163,1128086052646920197,"Replying to @HowardA_Esq You said the magic word - think.  He never, ever does that!  ",0.02843708279950882,0.2638678738638139,0.1757554
cognizant canuck,@CanuckCognizant,1557772221,1128086052646920197,"Replying to @HowardA_Esq Malicious, stupid, amoral, greedy, unethical, pick any negative personality trait and he's the embodiment of it.  ",0.2208586328480256,0.22518424817598304,0.17920822
Trish “Trump’s goose is cooked” the Dish,@DevinRaging,1557772280,1128086052646920197,Replying to @HowardA_Esq He hasn’t got a clue.  ,0.3249004732751986,0.12883652535725104,0.17293885
marlaine selip,@mselip,1557772282,1128086052646920197,Replying to @HowardA_Esq Yes  ,0.1838553913330696,0.05382706353006263,0.031617895
VOTE,@CruzinWithLife,1557772406,1128086052646920197,Replying to @HowardA_Esq Don’t think it’s malice. He’s blowing up the stock market. Somebody needs to tell him that ASAP.  ,0.22650633150253588,0.2292397083861481,0.18363538
Resist The GOP,@ScottBarrett9,1557772658,1128086052646920197,"Replying to @HowardA_Esq and @paulb0641 I’ll take “malice” for the win, Howard...  ",0.01942188500129949,0.4030798823111682,0.08112098
LauRepeat,@LauRepeat,1557772685,1128086052646920197,"Replying to @HowardA_Esq ....so to keep the Republican farmers, he’s gonna pull a SOCIALIST hat trick and pay the farmers their losses from our taxes.....  ",0.10069601973821976,0.6522843482880246,0.051638387
susan keefer,@SusKeefer,1557772690,1128086052646920197,Replying to @HowardA_Esq I'm gonna go with BOTH.  ,0.12282428051350486,0.06377889643059022,0.036000397
Mark Asch,@markly50,1557772698,1128086052646920197,Replying to @HowardA_Esq In this case it’s willful ignorance. I know people have tried to explain Econ 101 to him. He refuses to listen  ,0.17443064921814846,0.27968142271840013,0.05729448
htkatz,@HowardTKatz,1557772761,1128086052646920197,Replying to @HowardA_Esq He doesn’t care.  ,0.13523576144812924,0.14349040553768097,0.2794792
"David Hill: Growth Mindset, Cultures, Languages",@Ekitititilailai,1557772881,1128086052646920197,Replying to @HowardA_Esq Duty to warn and those who know the pathologically Narcissistic Finn this kind of question familiar. The answer is often both: cruelty and stupidly are not strange bedfellows.  ,0.03766313093824051,0.6159469318445598,0.043517023
never-underestimate-incompetence BE THE 3.5%,@DaveDemocracy,1557772906,1128086052646920197,Replying to @HowardA_Esq stupid  ,0.7290766307731595,0.20536531000951633,0.042531937
Twila I can be trouble #GoodTrouble,@NotRedy2MakNice,1557772948,1128086052646920197,"Replying to @HowardA_Esq and @TLB083112 Malice pure and simple..
trump HATES America and ALL she stands for..

The fvkr is EVIL~~~  ",0.6514594982478292,0.5907246127186497,0.09750823
duach,@theduachie,1557772950,1128086052646920197,Replying to @HowardA_Esq Stupid. And then he used to having others clean up his messes.  ,0.07694478853933703,0.21629966992137267,0.111796714
Leslie Jack,@lesliejack61,1557772960,1128086052646920197,Replying to @HowardA_Esq He wants the USA to lose as much as he does on his taxes #DerangedDonald  ,0.09486844790297125,0.337658859255999,0.048118506
Joanne,@jocowboys87,1557772994,1128086052646920197,"They have all told him this,but these are his views from yrs ago before he stole the presidency,guess they wouldn't give him and plastic dgt-wife patients then  ",0.3291548445576214,0.38693561481918143,0.093622915
Marlene Gary Hogan,@Cybermollie,1557773015,1128086052646920197,Replying to @HowardA_Esq UB Unbelievably Stupid  ,0.4612990567160613,0.12281044433883467,0.57098156
