username,userid,time,id,text,davidson,waseem,fountana
Donald Trump Jr.,@DonaldJTrumpJr,31516201,1320813275010007045," NEW from America First 

Bankrolling the Big Guy with bags of communist cash.

That's the Biden family business.
@AmericaFirstPAC
#BidenCrimeFamily 0:28151.1K viewsFrom America First ",0.016794035332837586,0.5055073600871859,0.054753475
Amy Wrany,@amytennille,1603721612,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC   ,0.16695884856761142,0.09528882623420096,0.033299163
Alexandru Rosu,@AlexCRosu,1603721619,1320813275010007045,"Replying to @DonaldJTrumpJr and @AmericaFirstPAC You either love him or hate him. But in spite of the fact that he says or does a lot of things that lots of people don't agree with there is still a lot to learn from him. @realDonaldTrump #Trump Be Inspired By 3 Donald Trump Lessons | How to be successful?I don't know if he is good or bad but in this video, you can be inspired by 3 Donald Trump lessons. This is how you can be successful.#be inspired------Socia...youtube.com ",0.06716990666712173,0.6518544052290852,0.05128205
Super Gay ,@GayMafia1969,1603721621,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC In corona cases  ,0.2070058547152205,0.23616209216949835,0.018941374
 Chris Parry ™,@ChrisParry,1603721634,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC   ,0.16695884856761142,0.09528882623420096,0.033299163
J.B.,@julianb91846545,1603721638,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC Your dad hates you. FACTS  ,0.6760247400015712,0.26219405159099407,0.41155416
Randy Hates the WH Press Corps ,@BigDfromCinci,1603721641,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC   ,0.16695884856761142,0.09528882623420096,0.033299163
Anonymous WH Intern ,@WhiteIntern,1603721645,1320813275010007045,"Replying to @DonaldJTrumpJr and @AmericaFirstPAC  Quote TweetAnonymous WH Intern @WhiteIntern · Oct 26, 2020Just watched the Hunter Biden sex tape... 
If Joe truly is ""The Big Guy"", well then...GIF ",0.009252968879157216,0.5745889890861973,0.07850365
Kevin Mahoney,@KevinMa30230758,1603721645,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC America will be enslaved to China if Biden wins.  ,0.07532729939839967,0.5608361275181316,0.029801123
Video View Homes and Rentals,@VideoView13,1603721649,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC They ain’t listening declare martial law and save us ASAP  ,0.03369004100379555,0.4115988702976227,0.69381964
myquent,@myquent,1603721649,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC America first.   ,0.12799904083572683,0.22494824766315583,0.032609385
Rose Benson,@NotoriousRBF,1603721655,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC This is just sad. The WSJ wouldn’t touch it.  ,0.030971979125018978,0.20697873973459832,0.06194991
Donna Tomasula,@DonnaTomasula,1603721660,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC #IVotedBidenHarris   ,0.06873080419754297,0.21066495676472743,0.025881223
Soros-Funded Deep State Operative,@ExGOPer,1603721661,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC   ,0.16695884856761142,0.09528882623420096,0.033299163
teslamother,@teslamother,1603721664,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC Conspiracy after conspiracy. Y’all are nuts. Biden Harris 2020 Poster Sign - Biden Will You Shut up Man Quote Poster - Kamala I'm Speaking Quote...Museum-quality posters made on thick and durable matte paper. Add a wonderful accent to your room and office with these posters that are sure to brighten any environment. • Paper thickness: 10.3 mil...etsy.com ,0.008201088441706498,0.73303482516747,0.020712795
Bobby Axelcoin ,@BobbyAxelcoin,1603721673,1320813275010007045,"Replying to @DonaldJTrumpJr and @AmericaFirstPAC Tell us more about corruption, Jr. Donald Trump Jr.’s tour through India is staggeringly corruptThe Trump brand is surprisingly hot in India — and the president’s son is exploiting his connections to milk this moment.vox.com ",0.011784991897520549,0.3693697588193192,0.088386886
BA,@banton1234,1603721679,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC another few more days and you will be as insignificant as your two books  ,0.2536218407761817,0.3367453570715537,0.06192672
Joe Bangles - CBE,@JoeBangles11,1603721685,1320813275010007045,"Replying to @DonaldJTrumpJr and @AmericaFirstPAC a random and non-related reply but I would LOVE to know if you have a favourite cheese?

My pinned tweet is a list of over 500 replies from the likes of Elon Musk, Elton John, Vladimir Putin, Russell Crowe, Pink and the list goes on.

I would love to add your reply to it!   ",0.003903620981236515,0.4144367751869845,0.012587012
Joan,@meeniomeenio,1603721705,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC No one’s listening Junior stop crying wolf  The following media includes potentially sensitive content. Change settingsView ,0.2971760564436039,0.2236829244510939,0.030895922
Evans H Basford,@basford_h,1603721711,1320813275010007045,"Replying to @DonaldJTrumpJr and @AmericaFirstPAC In other words they are going to let people die !!! 'We're not going to control the pandemic,' Trump's chief of staff says in heated interview""It is a contagious virus, just like the flu,"" White House Chief of Staff Mark Meadows said. Experts have rejected the comparison.nbcnews.com ",0.4807582482029402,0.4128690810859436,0.043584894
JJHSr.,@addair154,1603721715,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC  The following media includes potentially sensitive content. Change settingsView ,0.03600254988800957,0.15465274622145864,0.033549175
Good trouble,@Anne_not_a_bot,1603721719,1320813275010007045,"Replying to @DonaldJTrumpJr and @AmericaFirstPAC You suck, Jr......literally   ",0.437215698495907,0.4541958839327581,0.69889104
Timbob,@Timbob42605366,1603721724,1320813275010007045,"Replying to @DonaldJTrumpJr and @AmericaFirstPAC Bye, Bye, Birdie!  ",0.16285871310599445,0.08731421237260015,0.018282449
Evans H Basford,@basford_h,1603721726,1320813275010007045,"Replying to @DonaldJTrumpJr and @AmericaFirstPAC The University of Washington’s Institute for Health Metrics and Evaluation released this week and they paint a bleak picture of the coming months: A surge in cases will create ""enormous pressure on hospital capacity"" and deaths will reach nearly 2,200 per day sometime in January.  ",0.0003719942735878704,0.36182091648673537,0.02913635
Senate Banana Republicans,@ForbiddenReali1,1603721730,1320813275010007045,"Replying to @DonaldJTrumpJr and @AmericaFirstPAC  Quote TweetSenate Banana Republicans@ForbiddenReali1 · Oct 26, 2020Presidential Trivia:

Which one of these presidents recommended injecting bleach to cure plague?

A. Reagan
B. Obama
C. Biden
D. Trump

#VOTE
#Election2020 #MAGA2020 #MAGA #JoeWillLeadUs #Trump2020 #BidenHarris2020 ",0.0085490239340498,0.502995909852261,0.038081944
PC,@Vte4TruthNoTrmp,1603721731,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC Idiot Jr Trump GIF ,0.4050131624337185,0.2901358193362063,0.03688768
jamesmac,@loveallaniamls,1603721733,1320813275010007045,Replying to @DonaldJTrumpJr and @AmericaFirstPAC   ,0.16695884856761142,0.09528882623420096,0.033299163
