username,userid,time,id,text,davidson,waseem,fountana
Glenn Beck,@glennbeck,31516201,1351939333578649600,"Joe Biden has made it very clear, he will not demonize those who disagree with him or his policies.   Great! Let’s begin. I honor and pray for the President no matter who it is. Will you tell the dems to stop calling for Trump voters to be ‘reprogrammed?’ #InaugurationDay  ",0.00808109014917145,0.6184623807646817,0.14296223
cbalmain,@cbalmain,1611142688,1351939333578649600,"Replying to @glennbeck Shut up for one hot minute, Glenn.  ",0.21142186035628294,0.14265579121900276,0.040129516
DiggingInTheDirt,@DiggingInTheDi1,1611142694,1351939333578649600,"Replying to @glennbeck and @amuse Imagine believing anything Joe Biden says.

We'll chat about it if we end up in the same gulag.  ",0.08185914558344015,0.39948379883559704,0.00900513
Barb HL,@bhilley58,1611142702,1351939333578649600,Replying to @glennbeck Who is doing that?  ,0.17108759298515835,0.1806294766444631,0.026025096
Sailor_Kaalia,@Sailor_Kaalia,1611142702,1351939333578649600,"Replying to @glennbeck Being a Trump support is fine. Supporting violence, hate, racism, sexism, insurrection is not fine.  ",0.05621517162257703,0.35253938418615793,0.013332196
clyde Drexler,@Minnowsloth1,1611142703,1351939333578649600,Replying to @glennbeck Biden is a liar!! They want to smother us like the unborn.  ,0.6275953235208569,0.3609387720465339,0.6182036
"Dr. Robert Rothsberg, Esq. 6'0 144 IQ",@RRothsberg,1611142703,1351939333578649600,"Replying to @glennbeck and @amuse Lol no.

Why do you think he's already touting amnesty? He won't need whites after that.  ",0.06310979347206028,0.23226044703171983,0.11785812
G Policy,@policy_g,1611142707,1351939333578649600,Replying to @glennbeck Was the election stolen?  Yes or no.  ,0.11790354304986204,0.30863903385072455,0.021944197
Banana,@Banana23309621,1611142712,1351939333578649600,Replying to @glennbeck and @amuse Joe is a pedofile.  ,0.05111921006943945,0.24704598992039564,0.024576688
G Paris,@ParisGm1,1611142717,1351939333578649600,"Replying to @glennbeck You didn’t quite get the message, huh?  ",0.06884641877652399,0.1828060929501982,0.024102211
,@ichbinmandryka,1611142718,1351939333578649600,Replying to @glennbeck Stop playing the victim  ,0.5707607287249524,0.14459130753639463,0.05693117
Phil,@shimdaddy123,1611142719,1351939333578649600,Replying to @glennbeck Hum. I pray he will. But think the power behind him think it will be a bridge too far  ,0.160713090207395,0.29075483473188984,0.020558512
Halo Benson ,@halobenson,1611142721,1351939333578649600,Replying to @glennbeck #pardonAssangeNOW  ,0.10519785184448352,0.10771200681599333,0.01950204
Jon. (insert descriptor here),@jonathankoch77,1611142722,1351939333578649600,"Replying to @glennbeck Has he called you human scum or an SOB yet Glenn?

Then please stuff another doughnut in your mouth and shush  ",0.08322467862407218,0.4985864271246705,0.073308386
