username,userid,time,id,text,davidson,waseem,fountana
Nate Garner,@natekgarner,31516201,941391420006395904,"Trump wants #NetNuetrality taken away so he doesn’t have to see how much the world truly hates his fat, orange ass. So while I still can for free,

FUCK YOU TRUMP
FUCK YOU TRUMP
FUCK YOU TRUMP
FUCK YOU TRUMP
FUCK YOU TRUMP
& FUCK EVERYONE WHO VOTED FOR THIS BITCH  ",0.9999999999377185,0.3347717669428204,0.9449905
LÂÛRËŃ,@KICKINPUSHIN_,1513260395,941391420006395904,Replying to @natekgarner What a dick  ,0.9756877841121755,0.10230177968334395,0.8011224
connàr ♡,@climaxburgos,1513260396,941391420006395904,Replying to @natekgarner Drag him king  ,0.24330823667958562,0.09377810733977048,0.042714704
aylin,@afteroses,1513260401,941391420006395904,Replying to @natekgarner MOOD  ,0.1439795429951339,0.08399709221675464,0.011668359
Oumeima,@OumsDolan,1513260401,941391420006395904,Replying to @natekgarner Agreeeeee  ,0.16015596058446083,0.02904370482280934,0.011078282
LÂÛRËŃ,@KICKINPUSHIN_,1513260408,941391420006395904,Replying to @natekgarner FUCK TRUMP  ,0.8231897553254308,0.10746313895096912,0.93127525
Celine ¹ᴰ,@yesniallersgirl,1513260410,941391420006395904,Replying to @natekgarner PREACH PREACH PREACH  ,0.18896263824659879,0.06459001682378429,0.016824221
katy x,@katyytaylorrrr,1513260411,941391420006395904,Replying to @natekgarner YES NATE  ,0.11326417108577073,0.07952501414769686,0.023432354
anjele,@AnieleDemi,1513260413,941391420006395904,Replying to @natekgarner wow nate  ,0.16080489251038516,0.08110652136977764,0.015066061
caroline ♥︎,@coveydolan,1513260415,941391420006395904,Replying to @natekgarner JCJSJD GO OFF  ,0.15108122656994247,0.1156580044651221,0.024365384
anjele,@AnieleDemi,1513260419,941391420006395904,Replying to @natekgarner i actually liked u  ,0.04267028951439524,0.09949351386286676,0.029094238
Carrie,@imcarrieannn,1513260421,941391420006395904,Replying to @natekgarner WE LOVE A MAN WHO SHADES  ,0.11221558874674036,0.23261162360514048,0.03823684
⍣ kayla ⍣,@kaykharris1,1513260422,941391420006395904,Replying to @natekgarner We love a woke KING  ,0.24345390135611517,0.07889850493257537,0.09153689
Ana / MonstaX&EXO,@MndsDolan_CNCO,1513260426,941391420006395904,Replying to @natekgarner  GIF ,0.14074956741991265,0.10212028214486892,0.0126965
Carrie,@imcarrieannn,1513260429,941391420006395904,Replying to @natekgarner WHAT A MAN  ,0.21823718436270473,0.16387715955676369,0.041480593
amanda,@AmandaGriffithh,1513260432,941391420006395904,Replying to @natekgarner nate I’d watch your tone this is the spark that ignites dramawe don’t want that in our fandom  ,0.3241363647810731,0.22402158278887638,0.015577291
Lizz Land,@yanderelizz,1513260436,941391420006395904,Replying to @natekgarner Dude srsly it isn’t trump it’s this stupid dude who also tried doing it in 2015 and now again  ,0.65122774123649,0.2417181715885816,0.028607948
anjele,@AnieleDemi,1513260442,941391420006395904,Replying to @natekgarner maybe u could spell neutrality right next time??  ,0.20735739054462732,0.11272533909461531,0.036250744
megan,@DEFENDDOLANS,1513260442,941391420006395904,Replying to @natekgarner Yes fucking true  ,0.9710456034395581,0.06259312781110425,0.9208549
Emilee Burdock,@Emilee_Burdock,1513260443,941391420006395904,Replying to @natekgarner you’re my hero hahahah  ,0.06875265951795766,0.0828369813248742,0.093623705
Kristen,@kristennextdoor,1513260447,941391420006395904,Replying to @natekgarner Agreed  ,0.13650323800405414,0.08283152687624137,0.011048795
Jade,@jxdecobbz,1513260450,941391420006395904,Replying to @natekgarner Agree  ,0.12044560541685785,0.07559807707582712,0.010623473
Kizelle,@kizebp,1513260451,941391420006395904,Replying to @natekgarner PREACH  ,0.1501949096643576,0.08149380856510108,0.013708773
dani/oppsdolan,@oppsdols,1513260451,941391420006395904,Replying to @natekgarner DID U JUS- BBAHAHAH  ,0.1736126779991568,0.11035835187376894,0.050164036
avery,@dangdolansss,1513260453,941391420006395904,Replying to @natekgarner yes preach  ,0.11245541141851793,0.06592936684096791,0.019907676
sam ♡,@omggrayyy,1513260457,941391420006395904,Replying to @natekgarner Good job mate  ,0.10238612043485058,0.1372643922859825,0.013387747
angelikn,@justblameangel,1513260470,941391420006395904,Replying to @natekgarner YESSS DADD YESSS  ,0.17103234405748102,0.04110158924629764,0.043532416
TimTams,@ttimmytrann,1513260472,941391420006395904,Replying to @natekgarner Fuck yeah you're the best Nate  ,0.8911246277502346,0.13089953528357173,0.9101767
nora 22+1,@heavierthngs,1513260474,941391420006395904,Replying to @natekgarner #NATEFORPRESIDENT  ,0.07032557076089986,0.10771200681599333,0.019501533
Emilee Burdock,@Emilee_Burdock,1513260490,941391420006395904,Replying to @natekgarner I support you for this very reason hahaha  ,0.043816707870968766,0.11099649016058574,0.024731843
angelikn,@justblameangel,1513260490,941391420006395904,Replying to @natekgarner WE LOVE A HONEST DADDY  ,0.07315151466515528,0.08000506165504229,0.026780514
Gabrielle Naselli ,@BeautyXoGabby,1513260502,941391420006395904,Replying to @natekgarner i’ve never loved you so  much in my entire life  trump is literally doing all the wrong things & its sad .. idt anyone is ready for this  ,0.03682760342244748,0.28483579450759333,0.08323862
Shereen,@_Shereen_O,1513260518,941391420006395904,Replying to @natekgarner GOD BLESS YOU NATE   ,0.21801739875150508,0.21745790040841972,0.022977391
amanda,@AmandaGriffithh,1513260529,941391420006395904,Replying to @natekgarner NATE PSA some of your own fans might’ve voted for this fuzzy orange man you might wanna take that part back  ,0.00131219969173259,0.26308687587573126,0.02487855
#10YEARSONEDIRECTION,@dolanntwinssfa,1513260535,941391420006395904,Replying to @natekgarner YASSSSSS PREACH NATE I SWEAR UR NOT THE ONLY ONE WHO HATES HIM  ,0.6596895039518396,0.23326888821935846,0.6454628
S e v g i,@ripseybae,1513260543,941391420006395904,Replying to @natekgarner Preach  ,0.15019490966435756,0.08149380856510108,0.013708773
