,username,userid,time,id,text,davidson,waseem,fountana
0,SNIPER,@Sniper64286433,31516201.0,1241197985565790208,If you believe President Trump is doing the best damn job he possible can to make Americans safe from this Chinese virus and making the fake news look fucking stupid during the press conference briefings LOL raise your hand.  ,0.94092376810194,0.4934877596354966,0.7851722
1,Sarah Verre,@Savycon63,1584740092.0,1241197985565790208,Replying to @Sniper64286433   ,0.1676104828261104,0.03352323163434365,0.024587788
30,Karl S . Espo ,@KarlEspo,1584740174.0,1241197985565790208,Replying to @Sniper64286433   ,0.16761048282611046,0.03352323163434365,0.024587788
31,Turnip P Marsden,@KevinCMartin5,1584740460.0,1241197985565790208,Replying to @Sniper64286433 and @KimPKAG2020   ,0.13762248521074136,0.09528882623420096,0.01736872
32,Joe Vento ,@Vento921,1584740505.0,1241197985565790208,Replying to @Sniper64286433 and @KimPKAG2020   ,0.13762248521074136,0.09528882623420096,0.01736872
33,SAMEOLDGIRL,@mo5g9,1584740521.0,1241197985565790208,Replying to @Sniper64286433 My hand is raised....can you see it?  ,0.12059151192617422,0.31960570842337904,0.02697629
14,Bobby Stults,@cajundawg,1584740729.0,1241197985565790208,Replying to @Sniper64286433  GIF ,0.16271069913984276,0.10212028214486893,0.015603212
34,Unwritten64,@unwritten64,1584740733.0,1241197985565790208,Replying to @Sniper64286433 and @KevinCMartin5   ,0.1517092940110501,0.09528882623420096,0.030356009
35,Dan miller,@Danmill34658754,1584740753.0,1241197985565790208,Replying to @Sniper64286433 and @pam_sands Goddam right. He’s eating them up. More votes for Trump.  ,0.259046733434621,0.2747459361502077,0.0692421
36,Npallas,@Npallas4,1584740949.0,1241197985565790208,Replying to @Sniper64286433  GIF ,0.16271069913984273,0.10212028214486893,0.015603212
15,Chicken Fried,@Chicken27059851,1584740955.0,1241197985565790208,Replying to @Sniper64286433 and @pam_sands Just want President Trump to beat the Pelosi Clinton Virus & win the 2020 election  ,0.00752750721363498,0.3695940245027008,0.024192065
2,eck,@radionsm,1584741021.0,1241197985565790208,Replying to @Sniper64286433   ,0.1676104828261104,0.03352323163434365,0.024587788
37,Nikita  DMs,@Benilace,1584741313.0,1241197985565790208,Replying to @Sniper64286433   ,0.16761048282611046,0.03352323163434365,0.024587788
38,Ben Padilla,@BenPadilla,1584741317.0,1241197985565790208,Replying to @Sniper64286433 . The Trumpster has the muscles   ,0.13023361756865512,0.3973629927014368,0.33622515
39,Jason for Trump,@USATRUMPSTER,1584741327.0,1241197985565790208,Replying to @Sniper64286433 and @pam_sands   ,0.12465148690065606,0.09528882623420096,0.020479135
23,Linda Anne,@Linda93129571,1584741520.0,1241197985565790208,Replying to @Sniper64286433   ,0.1676104828261104,0.03352323163434365,0.024587788
16,Doc,@DockKing1,1584741606.0,1241197985565790208,Replying to @Sniper64286433 and @healdog70   ,0.12465148690065606,0.09528882623420096,0.015697181
40,Jbo ,@JanetsaBode,1584741783.0,1241197985565790208,Replying to @Sniper64286433 and @CiciGtz   ,0.11274318558338267,0.09528882623420096,0.013935178999999999
41,Chris,@ChrisHi88880747,1584741895.0,1241197985565790208,Replying to @Sniper64286433 and @CiciGtz LOL  ,0.04238163817098545,0.15130283082321427,0.016002597
3,Jim Hunter  ,@jhunter1328,1584741897.0,1241197985565790208,Replying to @Sniper64286433 and @LaraPatriot You are so right Sniper Brother and I'm proud to follow you   ,0.06376163579437555,0.3007678048173681,0.014437183000000001
17,Manny Morales,@wolfpackboss,1584741940.0,1241197985565790208,Replying to @Sniper64286433   ,0.1676104828261104,0.03352323163434365,0.024587788
42,Mary,@wooodybird,1584742012.0,1241197985565790208,Replying to @Sniper64286433   ,0.16761048282611038,0.03352323163434365,0.024587788
43,I'm just here for the laughs,@BrendaF93187729,1584742265.0,1241197985565790208,Replying to @Sniper64286433   ,0.16761048282611038,0.03352323163434365,0.024587788
44,seecat,@KITKATZEROZERO,1584742594.0,1241197985565790208,Replying to @Sniper64286433   ,0.16761048282611046,0.03352323163434365,0.024587788
45,Valerie McGee,@mcgeesold,1584742976.0,1241197985565790208,Replying to @Sniper64286433 and @stamas30   ,0.11856800737311783,0.09528882623420096,0.020530643
4,John R. Erickson,@JohnRErickson2,1584743060.0,1241197985565790208,Replying to @Sniper64286433 and @LovellaStroude   ,0.15918609129184555,0.09528882623420096,0.022281937
46,Dr. Magan  PhD in Sarcasm,@megdogwuff,1584743460.0,1241197985565790208,Replying to @Sniper64286433 Again... wish I were an octopus   ,0.2334081130544446,0.2406452003049894,0.26012218
47,M40A1 OPERATOR,@mcmap0326,1584743518.0,1241197985565790208,Replying to @Sniper64286433 and @pam_sands   ,0.12465148690065606,0.09528882623420096,0.020479135
48,Sunshine4Trump,@sunshinel353,1584744109.0,1241197985565790208,Replying to @Sniper64286433   ,0.1676104828261104,0.03352323163434365,0.024587788
49,Janet T,@JanetMI2018,1584745073.0,1241197985565790208,Replying to @Sniper64286433 and @Lsubet   ,0.10716972430426676,0.09528882623420096,0.016197035
