,username,userid,time,id,text,davidson,waseem,fountana
0,Andrew Pollack,@AndrewPollackFL,31516201.0,1241736522900135939,"Does President @realDonaldTrump make the Chinese eat dogs?

No

Do Americans make the Chinese eat bats?

No

Does the world make the Chinese eat rats?

No

China must be held accountable or they will continue to lie and more people will die! #ChineseVirus The following media includes potentially sensitive content. Change settingsView ",0.032859707447404865,0.4681522543089591,0.06367239
4,Ron,@RonMMatthews,1584868283.0,1241736522900135939,"Replying to @AndrewPollackFL and @realDonaldTrump Holy hell, I want to hurt that guy  ",0.8774565241170715,0.14205486934189931,0.8849328000000002
7,Tim Martin,@TimMartinPA,1584868366.0,1241736522900135939,Replying to @AndrewPollackFL and @realDonaldTrump This is so disturbing. At least kill the poor animal first. Cooking anything alive is barbaric.  ,0.08390123580180404,0.4271429620185855,0.28470996
116,Chuck Wagon,@ChuckWagon645,1584868410.0,1241736522900135939,Replying to @AndrewPollackFL and @realDonaldTrump Enjoy. The following media includes potentially sensitive content. Change settingsView ,0.012074680548880536,0.152409571024127,0.02326574
9,TS,@el_buffalo2020,1584868424.0,1241736522900135939,Replying to @AndrewPollackFL and @realDonaldTrump They are a barbaric backward race and the west should do all that it can to be completely independent from them.  ,0.011854849288171687,0.5960260690990971,0.03660135
11,Putch,@NRAMomof3,1584868424.0,1241736522900135939,"Replying to @AndrewPollackFL and @realDonaldTrump This video has been giving me nightmares all week.  Literally.

Hope this guy was one of the fatalities of this disease.  ",0.044127125307242165,0.2073801625582267,0.17941193
117,sdnerf,@sdnerf,1584868459.0,1241736522900135939,Replying to @AndrewPollackFL and @realDonaldTrump These people engage in acts that would land you in jail in the US. And we continue to buy cheap crap from them. Go figure  ,0.7911057834620535,0.3183723814895522,0.11157348
118,Wrexniz,@wrexniz,1584868503.0,1241736522900135939,Replying to @AndrewPollackFL and @realDonaldTrump A Godless people.  ,0.16207414233421413,0.1996530858431756,0.17677265
119,Peter Piot,@peterplny,1584868650.0,1241736522900135939,"Replying to @AndrewPollackFL and @realDonaldTrump Please sign The Petition to President @realDonaldTrump to hold China’s government accountable for the coronavirus

SIGN THE PETITION: https://petitions.whitehouse.gov/petition/petition-president-donald-trump-hold-chinas-government-accountable-coronavirus…
#chinesevirus #COVID19
#ipptv  ",0.42847021449783895,0.3193135596139893,0.02169871
13,Dick Derbin,@DickDerbin,1584868707.0,1241736522900135939,Replying to @AndrewPollackFL and @realDonaldTrump Don't show that. Too harsh  ,0.6565413951566762,0.161263647931845,0.033425234
15,Chris Mettler ,@chrismettler19,1584868776.0,1241736522900135939,Replying to @AndrewPollackFL and @realDonaldTrump @peta won’t say anything for fear of looking racist.  ,0.7914005997842068,0.4387678553801983,0.03844575
17,daVe jenrath,@dajmacd,1584868815.0,1241736522900135939,"Replying to @AndrewPollackFL and @realDonaldTrump We can go on about the (to us) bizarre dietary practices which *may* have been the genesis of the outbreak, or we can lay responsibility for this global shitstorm at the feet of the authoritarian regime which continues to suppress the truth about it.  ",0.1565087507199706,0.45311630430727007,0.027044642999999997
19,Andes,@AndesinLondon,1584868853.0,1241736522900135939,Replying to @AndrewPollackFL and @realDonaldTrump I wish I hadn’t seen this. But it’s one of those things that we need to know exists to strenuously condemn those that allow or participate in.  ,0.2741804391858136,0.4456742075975964,0.06722628
21,Anne ,@fabannex,1584868917.0,1241736522900135939,Replying to @AndrewPollackFL and @realDonaldTrump I know we should be aware of animal cruelty - please please don’t share this video on our newsfeeds - it’s horrific  ,0.031114640618838087,0.3589300624607705,0.23324317
24,Tami,@Tamitoldyouso,1584869024.0,1241736522900135939,"Replying to @AndrewPollackFL and @realDonaldTrump This is heartbreaking, we know this horror is happening. No need to post this. Period!  ",0.06676364944956169,0.15557614613546406,0.04243272
121,Lance Medlock,@lancemedlock12,1584869148.0,1241736522900135939,Replying to @AndrewPollackFL and @realDonaldTrump This is seriously disgusting and I’m glad it’s being shared. These people and their “customs” are not acceptable. The last like 5 pandemics have all started from this region.  ,0.07830346870078819,0.4041884569861556,0.124438226
1,Karen Goodrich,@KarenGoodrich14,1584869289.0,1241736522900135939,"Replying to @AndrewPollackFL and @realDonaldTrump This video tells me everything about this ethnic group of ""humans.""  ",0.0895416356010506,0.1691976651085147,0.020828586
35,Jack Polakoff,@JackPolakoff,1584870016.0,1241736522900135939,"Replying to @AndrewPollackFL and @realDonaldTrump Trump's incompetence will result in needless American deaths.

#coronavirus #CoronaOutbreak GIF ",0.10788470562615793,0.4147660793842989,0.03946339
123,Efrain Teran Calle,@EfraTeranEC,1584870086.0,1241736522900135939,Replying to @AndrewPollackFL and @realDonaldTrump How barbaric and cruel you have to be to do this to any animal. It's beyond comprehension they allow this horrific practice in China...  ,0.061426923702043015,0.5394185766803715,0.26849484
23,chris forte,@cdr613,1584870092.0,1241736522900135939,I agree this is horrific and it is not necessary...made me sick to my stomach  ,0.23279619472461985,0.21962720928098592,0.53663975
36,Zozo,@LanguZola,1584870566.0,1241736522900135939,Replying to @AndrewPollackFL and @realDonaldTrump Moreover Africa’s lions and rhinos are under threat because of the Chinese. It’s time the world holds them accountable for their actions  ,0.3557999487285459,0.41975115325145534,0.061869334000000005
45,Small Town Racer X,@ST_Racer_X,1584874179.0,1241736522900135939,Replying to @AndrewPollackFL and @realDonaldTrump Why is he giving that dog a bath like that? Most dogs love water.  ,0.008288598582800413,0.24931445261690946,0.043936692
46,Liz Finch,@TNGRRL73,1584875951.0,1241736522900135939,"Replying to @AndrewPollackFL and @realDonaldTrump I agree, but you need to lead with a **GRAPHIC VIDEO** warning! I will never be able to forget that image. It was already difficult enough KNOWING what awful, despicable things they do to dogs. Now to see if there's a Twitter setting to avoid this happening in future.  ",0.006409636871863849,0.1253932821541824,0.021036671
124,Romanos I Lekapenos,@Lekapenos,1584876716.0,1241736522900135939,"Replying to @AndrewPollackFL and @realDonaldTrump WTTTFFFFFFF 

I gotta agree with others though, this should be illegal to post online.  ",0.14793585655137825,0.11228137792802116,0.06479382
125,Bernadette,@Bernade25119930,1584877488.0,1241736522900135939,Replying to @AndrewPollackFL @DineshDSouza and @realDonaldTrump The inhumanity and needless SUFFERING in cruelty of ANY living being of ANY kind MUST STOP.    I cannot UNSEE THAT & cannot explain what I’d like to do to anyone who could do THIS to ANY living breathing creature of ANY kind.  I hv a similar type rescue dog. This is heartbreaking  ,0.0013893980018237161,0.4171085978809597,0.054192524000000006
38,Sharon Luft,@sharonaluft,1584877498.0,1241736522900135939,Do you cook them alive?  ,0.1850988316842901,0.04389300018022799,0.104905546
40,Dawn Robinson,@Poopsie31,1584877784.0,1241736522900135939,We’ve seen it. It’s too much to see it over and over again. It’s barbaric. Not sticking head in the sand.. we have seen all the wet market savagery  as well.  ,0.8385083733168441,0.3762938555605572,0.120758474
126,Zesty Garden Gnome,@7kidchaos,1584877887.0,1241736522900135939,"Replying to @AndrewPollackFL and @realDonaldTrump Please read this and note the date, the headline and the yellow highlighted sentence:  ",4.113867391212444e-05,0.20291210979069035,0.014880316999999999
127,Angel,@AngelFa15432819,1584878557.0,1241736522900135939,"Replying to @AndrewPollackFL and @realDonaldTrump There is so much cruelty amongst these despicable people.  What a monstrous race.
How can a human do this without any COMPASSION for inflicting such cruel suffering?!  
China can cease to exist for all I care.  ",0.07002864143897727,0.52482171394072,0.56228507
128,Reaganette,@Ezinger44,1584878675.0,1241736522900135939,Replying to @AndrewPollackFL @johncardillo and @realDonaldTrump This is horrific. F China  ,0.2150387545296121,0.3112363458238328,0.059617985
