,username,userid,time,id,text,davidson,waseem,fountana
0,Sambit Patra,@sambitswaraj,31516201.0,1282491742810341377,SANSKRITTranslate Tweet  ,0.17735401280192942,0.06816339792673919,0.026158617999999998
308,अमृता #मोदीजी मेरे भगवान,@SomvanshiAmrita,1594585055.0,1282491742810341377,Replying to @sambitswaraj जय श्री राम  ,0.14261017622753694,0.03352323163434365,0.055537622
7,Durgesh Gupta,@DurgeshGupta_,1594585087.0,1282491742810341377,"Replying to @sambitswaraj संस्कृत: समस्त भाषाओं की जननी। 

जय श्रीराम।   ",0.25432356519893823,0.051287882654399514,0.03413476
309,Basit Kachhi,@kachhi_basit,1594585121.0,1282491742810341377,"Replying to @sambitswaraj जहाँ सच हैं, वहाँ पर हम खड़े हैं,
इसी खातिर आँखों में गड़े हैं

जननायक अशोक गहलोत जिंदाबाद 
@ashokgehlot51 Pradeep suman and 9 others ",0.20885097357461768,0.2117926340979536,0.044173818
310,Narsi Yadav,@NarsiYa16627594,1594585155.0,1282491742810341377,Replying to @sambitswaraj   ,0.152312292103482,0.03352323163434365,0.009987469
311,बालक्रिशन शर्मा,@Krrishsonmarg,1594585164.0,1282491742810341377,Replying to @sambitswaraj मन को प्रफुल्लित करने वाली पोस्ट  ,0.19397565415512044,0.03352323163434365,0.029780078999999997
14,Stuti,@StuteeMishra,1594585183.0,1282491742810341377,Replying to @sambitswaraj Urdu kaha ki bhasha hai aapke hisab se?  ,0.023496755478390863,0.2060286875089062,0.024405463
2,Narendra Modi fan,@narendramodi177,1594585190.0,1282491742810341377,"Replying to @sambitswaraj मोदी है तो मुमकिन है

थैंक्यू दिल से मोदी जी  ",0.2043649299501918,0.03352323163434365,0.028738696
3,Neha Saluja,@NehaTheTweeter,1594585235.0,1282491742810341377,Replying to @sambitswaraj And why is the Urdu translation removed? Sanskrit could have been added without removing Urdu. Why @BJP4India has to do cheap politics in everything it does.  ,0.005048768139150347,0.4579343109592906,0.06907719999999999
23,संघ गीत,@RSSgeet,1594585287.0,1282491742810341377,"Replying to @sambitswaraj सत्य ही सबका मूल है और सत्य से बढकर कुछ भी नहीं है: महर्षि वाल्मीकि
फॉलो @RSSgeet  ",0.19216667380667327,0.0720458156982562,0.02728367
312,पुष्पेंद्र कुलश्रेष्ठ (राष्ट्र भक्त),@VaishnavDi,1594585297.0,1282491742810341377,"Replying to @sambitswaraj सबसे बड़ा तेरा दरबार है, तू ही सब का पालनहार है

सजा दे या माफी महादेव, तू ही हमारी सरकार है….

हर हर महादेव

@NehaShalini2  ",0.32199621432252395,0.09571233923886398,0.08021096
34,डॉ. कीटाणु किलर,@KitanuKiller,1594585301.0,1282491742810341377,Replying to @sambitswaraj एक तरफ कांग्रेस की सरकार राजस्थान में जा रही है दूसरी तरफ उर्दू की जगह संस्कृत ले रही है एक ही दिन में कितना दर्द कांग्रेसी ले लेंगे  ,0.36295060717358,0.03352323163434365,0.1384261
36,शामोशाशा,@badibooti2,1594585317.0,1282491742810341377,"Replying to @sambitswaraj अब नाश्ते में दूध-रोटी की जगह गोबर-मूत्र खाएगा, तो यही सब पर फ़ोकस करेगा!
  ",0.2757312885248301,0.0554650573076124,0.04735735
314,Pratap Singh Mehta,@jaimoolnarayan,1594585390.0,1282491742810341377,Replying to @sambitswaraj देवभूमि उत्तराखंड में आपका स्वगात है जी  ,0.21039072450175436,0.03352323163434365,0.026275845
8,रवि@224,@RAVIRAN16999424,1594585471.0,1282491742810341377,थोड़ा जय श्री राम को संस्कृत में लिख कर बताईये।  ,0.2781374346436733,0.01813247552960133,0.027878461
315,₡ƦłME Mλ$₸EƦ GØGØ IPS(भगवाधारी),@theindiansss,1594585514.0,1282491742810341377,Replying to @sambitswaraj राजस्थान में सरकार की जाने के साथ-साथ संस्कृत का आगमन देश के भविष्य के लिए अति सुखद और लाभदायक है कितना तड़पेगे चमचे अब ओर  ,0.34014727501047515,0.05639802647758995,0.06051933
16,Sanskari ladka,@DimagWalaIndian,1594585529.0,1282491742810341377,Replying to @sambitswaraj Urdu be like  ,0.2067620631197176,0.11944310717021707,0.038202655
316,सावन मिश्रा,@_sawanmishra,1594585545.0,1282491742810341377,"Replying to @sambitswaraj सुप्रभात॥
जय श्रीराम ॥ 
हर-हर महादेव ॥  ",0.21482927680245975,0.05639802647758995,0.038864594
42,Soham Prajapati,@Soham_cid,1594585802.0,1282491742810341377,"Replying to @sambitswaraj उर्दू की गंदी भाषा को हर जगह से हटाओ, जय श्रीराम
#Sanskrit  ",0.1797221371447704,0.08216107240731997,0.026672948
317,Alka,@AlkaMaverick,1594585812.0,1282491742810341377,Replying to @sambitswaraj Nacho  ,0.12142840088123807,0.07857485370849113,0.012356248
