username,userid,time,id,text,davidson,waseem,fountana
Marjorie Taylor Greene ,@mtgreenee,31516201,1349705270004494336,"The #BidenCrimeFamily is fully compromised.

What kind of deals will @JoeBiden be negotiating for Hunter inside the Oval Office?

#ImpeachBiden #QuidProJoe 1:15101.5K views ",0.004859574926886487,0.38809600114221243,0.18307108
Edmund Lawrence,@edmundmlawrence,1610610022,1349705270004494336,"Replying to @mtgreenee and @JoeBiden Hahahahahaha. You, hahahaha. You.....is that really , hahahah.  ",0.03882262954075579,0.12630951250776218,0.05077893
Sarah Kinner,@HomeWithSarah,1610610025,1349705270004494336,Replying to @mtgreenee and @JoeBiden They are criminals and I appreciate everything you are doing keep up the awesome work  ,0.001970562112210779,0.21815382027117886,0.017393723
Sarah Kinner,@HomeWithSarah,1610610051,1349705270004494336,Replying to @mtgreenee and @JoeBiden #ImpeachBiden  ,0.06435346084717657,0.21066495676472743,0.024113752
Joe,@JosephOrzechow1,1610610064,1349705270004494336,Replying to @mtgreenee and @JoeBiden  GIF ,0.08447451735184185,0.20192176198219736,0.013970101
Wrongwayjosh,@JoshuaFriot,1610610079,1349705270004494336,Replying to @mtgreenee and @JoeBiden @BidenInsultBot  ,0.09325499312948057,0.19468657876713816,0.01581995
Joe Biden Insult Bot,@BidenInsultBot,1610610082,1349705270004494336,"Enough with the dirty applesauce, ya banana-brained turpentine salesman  ",0.7003437916744224,0.10079020284257607,0.91414505
Jerry Cook,@JerryCo68788892,1610610090,1349705270004494336,Replying to @mtgreenee and @JoeBiden   ,0.09188234366026025,0.09528882623420096,0.0112489145
Rachel,@rachs80,1610610102,1349705270004494336,Replying to @mtgreenee and @JoeBiden How are you going to get the votes though?   ,0.033144920999629186,0.13683332202620932,0.013505497
Joe,@JosephOrzechow1,1610610102,1349705270004494336,Replying to @mtgreenee and @JoeBiden  GIF ,0.08447451735184185,0.20192176198219736,0.013970101
"Thomas 8'14"" IQ 9000",@ThomasAthena2,1610610149,1349705270004494336,Replying to @mtgreenee and @JoeBiden  GIF ,0.08447451735184185,0.20192176198219736,0.013970101
Dawn Prostell,@Mynameisu,1610610149,1349705270004494336,Replying to @mtgreenee and @JoeBiden You can't be serious   ,0.17341054211787774,0.21759689347684782,0.06217971
Muse,@DonnaMaeMuse1,1610610186,1349705270004494336,Replying to @mtgreenee and @JoeBiden   ,0.09188234366026025,0.09528882623420096,0.0112489145
Muse,@DonnaMaeMuse1,1610610196,1349705270004494336,Replying to @mtgreenee and @JoeBiden   ,0.09188234366026025,0.09528882623420096,0.0112489145
Felix Vasquez,@AegriSomniaVana,1610610225,1349705270004494336,Replying to @mtgreenee and @JoeBiden Cult 45.  ,0.1055386114026133,0.2508780399286389,0.030169295
MDEsquare,@MDEsquare,1610610238,1349705270004494336,Replying to @mtgreenee and @JoeBiden Watch yourself.  ,0.10509547563830006,0.14382466712480635,0.019518485
Too Young,@zenobiastanford,1610610270,1349705270004494336,She really is.  Maybe she’ll plead insanity  ,0.663076252618348,0.16613069572565747,0.37057304
Tom Nicalek Sr.,@SrNicalek,1610610338,1349705270004494336,Replying to @mtgreenee and @JoeBiden WHERE'S HUNTER?  ,0.10237528715995915,0.12826580822249703,0.04262943
Gigi BG,@GigiBGuerriera,1610610361,1349705270004494336,Replying to @mtgreenee and @JoeBiden   ,0.09188234366026025,0.09528882623420096,0.0112489145
Jabez Beags,@nayah2o0,1610610375,1349705270004494336,Replying to @mtgreenee and @JoeBiden Q  ,0.08063737963504966,0.1715446214707562,0.013626396
AMC,@sottile1976,1610610404,1349705270004494336,Replying to @mtgreenee and @JoeBiden #RemoveMarjorieTaylorGreene  ,0.03281479830359894,0.21066495676472743,0.025337292
SwampBuster,@buster_swamp,1610610404,1349705270004494336,"Replying to @mtgreenee and @JoeBiden If you’re so concerned about “deals” inside the White House you’d have been concerned by the Trump Administration. You can’t have it both ways & be given any credibility. Nice rhetoric though, too bad you won’t be around long to voice your concerns.  ",0.0006734859398052994,0.3566269441565406,0.014307613
Маrk Hawthorne,@MarkyHawthorne,1610610429,1349705270004494336,Replying to @mtgreenee and @JoeBiden I think you need to see a specialist.  They can do alot for your mental condition nowadays.  ,0.019527549441235522,0.44661040809705005,0.021234533
debbie,@debsgrah,1610610429,1349705270004494336,Replying to @mtgreenee and @JoeBiden WE LOVE THE BIDEN'S .. WE HATE Q ANAO AND THERE THEORIES   ,0.28772775578220083,0.4258143538109367,0.20359814
Crunchystepmom,@crunchystepmom,1610610455,1349705270004494336,Replying to @mtgreenee and @JoeBiden I used to think I wasn't smart enough to be in government.  Then you came around.  Thank you for letting kids everywhere know they too can be in government despite their IQ level.  ,0.0591248192964414,0.20762276128928506,0.016746148
Marino,@roaddawgs69,1610610458,1349705270004494336,Replying to @mtgreenee and @JoeBiden Q Anon Mom  ,0.10992796081110555,0.19455252795434744,0.026203541
Kim Luzzi,@ksl1437,1610610478,1349705270004494336,Replying to @mtgreenee and @JoeBiden Just stop. You're crazy.  ,0.7220981677368216,0.17149661513450443,0.762595
Jabez Beags,@nayah2o0,1610610545,1349705270004494336,Replying to @mtgreenee and @JoeBiden She got a 4.0 from KKKU  ,0.27438733000867294,0.3531729287771855,0.01831712
Asher Streets,@AsherLeeStreets,1610610547,1349705270004494336,Replying to @mtgreenee and @JoeBiden  GIF ,0.08447451735184185,0.20192176198219736,0.013970101
Lady who Resisted & It worked,@WarneDarby,1610610556,1349705270004494336,"Replying to @mtgreenee and @JoeBiden Capitol Building CCTV feeds showed Rep Louie Gohmert GOP-TX, Rep Jim Jordan GOP-OH, Rep Matt Gaetz GOP-FL, Rep Lauren Boebert GOP-CO, Marjorie Taylor Greene GOP-GA, Paul Gosar GOP-AZ, Andy Biggs GOP-AZ were involved in giving ‘reconnaissance’ tours to groups 1/5.  ",0.01717470854023133,0.21825660754154333,0.018073056
TruthIsTruth,@SkyWasYellow,1610610590,1349705270004494336,"Replying to @mtgreenee and @JoeBiden You believe nonsense, and then repeat it as truth.  You should be censured.  ",0.03901208828848957,0.2986033241045904,0.6451274
Marino,@roaddawgs69,1610610636,1349705270004494336,Replying to @mtgreenee and @JoeBiden @mtgreenee  is a Q Anon executive  ,0.04216460527918122,0.4353903926971345,0.014543901
Rachel Cleary,@RachelCNYC,1610610642,1349705270004494336,Replying to @mtgreenee and @JoeBiden You can’t impeach someone who isn’t in office. That’s the sort of thing a Congressperson *might* want to brush up on  ,0.049092543038956965,0.24171912754944147,0.04481174
kush232323,@kush2323231,1610610668,1349705270004494336,Replying to @mtgreenee and @JoeBiden Donald Jr made 300 millions since father become president.  ,0.013354547969210935,0.4156988835097683,0.017495152
Rick Wins,@wins_rick,1610610699,1349705270004494336,Replying to @mtgreenee and @JoeBiden Lies and deceit!!  ,0.44087418473624584,0.16612698514503113,0.06741921
Sharon Tabor,@tattingmaker,1610610764,1349705270004494336,Replying to @mtgreenee and @JoeBiden Hunter isn't part of Daddy's corp. He's also not on govt payroll or an elected official. Now you on the other hand........  ,0.003394926728980364,0.48448407964629503,0.03286979
irishviking,@irishviking12,1610610780,1349705270004494336,Replying to @mtgreenee and @JoeBiden Good one. Way to try and change the subject...  ,0.15530503022927017,0.3129749166315616,0.028676607
Mary,@TheMadQueen8,1610610786,1349705270004494336,Replying to @mtgreenee and @JoeBiden   ,0.09188234366026025,0.09528882623420096,0.0112489145
