,username,userid,time,id,text,davidson,waseem,fountana
0,philip lewis,@Phil_Lewis_,31516201.0,1337851726007775234,What’s the name of this rap group? Wrong answers only 1:554.1M viewsFrom Aaron Rupar ,0.3502004066087161,0.20701063053149368,0.48558247
252,Fo 4 Fo,@hardknoxlyfe,1607783951.0,1337851726007775234,Replying to @Phil_Lewis_ 2 Wrong Crew  ,0.5490860148671044,0.12683749595321195,0.056281537
10,LaToya A. Henry,@latoyaishahenry,1607783963.0,1337851726007775234,Replying to @Phil_Lewis_ Too Wrong Crew  ,0.5300707606871751,0.10027887208857494,0.023596113999999998
253,R.K. Hayes,@RK_Hayes,1607783974.0,1337851726007775234,"Replying to @Phil_Lewis_ ""MC Sunken & the Sellouts""  ",0.12611717405731346,0.10998052860085246,0.021523725
15,wynter mitchell rohrbaugh,@wyntermitchell,1607783977.0,1337851726007775234,Replying to @Phil_Lewis_ Oh...god  ,0.15677751677824345,0.11037558215462273,0.054125592
17,3030,@jose3030,1607783978.0,1337851726007775234,Replying to @Phil_Lewis_ LessVotesKast  ,0.17426050061069426,0.09134885105838936,0.020783387
4,major_Ray,@major__Ray,1607783998.0,1337851726007775234,Replying to @Phil_Lewis_ Grift and the Gang  ,0.10096956167717099,0.112629498841931,0.016326958
12,DDorcemus,@LordAdmiral7558,1607784028.0,1337851726007775234,Replying to @Phil_Lewis_ c00n Squad  ,0.14473771985180725,0.10242960190158656,0.017769203
254,Denise Caramagno (she/her),@Tu2Bene,1607784029.0,1337851726007775234,Replying to @Phil_Lewis_ Paid in advance  ,0.13107898121526027,0.06697137360583444,0.014864047
22, Grogu supports 2nd Impeachment ,@VivaLaMaquis,1607784043.0,1337851726007775234,Replying to @Phil_Lewis_ I wonder how much they are being paid for this.  ,0.10511017298671096,0.11011239830618612,0.027117582
19,"Jason Kirk, This American Life's cornhole expert",@thejasonkirk,1607784043.0,1337851726007775234,Replying to @Phil_Lewis_ A Tribe Called Q  ,0.15346760467927964,0.17266390472007725,0.025376232000000002
18,Foster Lander,@FosterLander,1607784065.0,1337851726007775234,VotedOutkast  ,0.2007561613011548,0.03426398925484736,0.02072421
24,tyler ,@justdaze,1607784072.0,1337851726007775234,Replying to @Phil_Lewis_ beat ride tho GIF ,0.17709062264531686,0.1501646874529596,0.03423793
255, Sedition is for Suckers ,@regularcorrect,1607784076.0,1337851726007775234,Replying to @Phil_Lewis_ Nationalists with an Attitude  ,0.0977782864235566,0.1799387156015638,0.019504346000000002
26,Mark Farina,@djmarkfarina,1607784138.0,1337851726007775234,Replying to @Phil_Lewis_ Q-Tang Klan.  ,0.1609882968120707,0.09755789206483087,0.017558143999999998
28,Tim Miller,@Timodc,1607784139.0,1337851726007775234,Replying to @Phil_Lewis_ The lyrics start to get really dark as this goes on  ,0.09573579075471776,0.11317326302164556,0.09407145
256,"PAO ""OPENLY BLACK""",@PaoXIIIVI,1607784155.0,1337851726007775234,Replying to @Phil_Lewis_ Im Tired  ,0.5763648541102896,0.10295354930208253,0.042608242000000005
