,username,userid,time,id,text,davidson,waseem,fountana
0,Donald J. Trump,@realDonaldTrump,31516201.0,1033876658439245825,Over 90% approval rating for your all time favorite (I hope) President within the Republican Party and 52% overall. This despite all of the made up stories by the Fake News Media trying endlessly to make me look as bad and evil as possible. Look at the real villains please!  ,0.023864464753199,0.4276799266832981,0.027520256
264,Douglass Dresher,@dresherphoto,1535310610.0,1033876658439245825,Replying to @realDonaldTrump you are so lost...  ,0.5361172803379269,0.27286274983020997,0.024006378
41,ᴿealfarmacist,@real_farmacist,1535310617.0,1033876658439245825,Replying to @realDonaldTrump   ,0.17570862623433728,0.03352323163434365,0.013172911499999999
265,Jeff Lewis,@ChicagoPhotoSho,1535310631.0,1033876658439245825,Replying to @realDonaldTrump you will end up impeached and worst president in history.  favorite this tweet  ,0.08128456211577607,0.10305528467018056,0.05080753
1,"Eugene Gu, MD",@eugenegu,1535310637.0,1033876658439245825,Replying to @realDonaldTrump Trump is the real villain. Young people are dead and he only cares about himself.  ,0.9477977222184572,0.3780959045623066,0.04191109
2,Tamikaye,@tammel2465,1535310870.0,1033876658439245825,Replying to @realDonaldTrump   ,0.17570862623433728,0.03352323163434365,0.013172911499999999
43,Jeff Tiedrich,@itsJeffTiedrich,1535310886.0,1033876658439245825,"Replying to @realDonaldTrump if I were you, I'd be using my freakishly small hands to phone a lawyer (any lawyer aside from that demented ambulance-chaser Giuliani) and find out if they'll let you have a gold-plated toilet in prison. I'm guessing no but it doesn't hurt to ask  ",0.11351000562325707,0.4566694944572324,0.027116664
266,Khari,@YoBigBrotha,1535310887.0,1033876658439245825,Replying to @realDonaldTrump huh? RT if Obama is your Favorite President  ,0.0385355912346935,0.19885897123650664,0.024728576000000002
23,Poll Maker  Text TRUMP to 88022,@PollingPOTUS,1535311033.0,1033876658439245825,"Replying to @realDonaldTrump Do you support our POTUS? (Please help by retweeting after voting!) Yes35.2%No64.8%32,805 votes·Final results ",0.006358566339101612,0.08019054817450964,0.01810713
45,Amy Siskind ,@Amy_Siskind,1535311079.0,1033876658439245825,Replying to @realDonaldTrump Your approval rating is 38% and McCain had more class and patriotism in his pinky finger than you’ll ever have in your entire lifetime of disgrace.  ,0.3639172826269085,0.3924348093742133,0.018359458000000002
47,BlueTexan,@lkjtexas,1535311235.0,1033876658439245825,Replying to @realDonaldTrump So needy. Someone needs a hug.  ,0.4370154354543837,0.09392856689360628,0.03804525
55,Matthew Dowd,@matthewjdowd,1535311582.0,1033876658439245825,Replying to @realDonaldTrump Where do you get that 52 number? It certainly isn’t your approval.  Did Kellyanne tell you that?  Or are you confusing the number 52 with how many lies you have told in the last week or the number of indictments mueller has done?  ,0.5922124016485415,0.4232802347982174,0.08433438
57,Valerie Bertinelli,@Wolfiesmom,1535311662.0,1033876658439245825,Replying to @realDonaldTrump lol  ,0.2080449748559173,0.06826460251143289,0.013564413
46,Wise Woman,@Ddolle2246,1535313561.0,1033876658439245825,Poor @realDonaldTrump. The news all day today was about McCain. Not him. He must be feeling neglected .  ,0.09040895858524782,0.3193310756388351,0.030832041
69,PoliticsMichael,@politicsmichael,1535313985.0,1033876658439245825,"Replying to @realDonaldTrump Also, just curious, do you care at all about what happened in Jacksonville? You haven't said a word yet. 

Oh who am I kidding, of course you don't care.  ",0.05502330616611842,0.3604854347421173,0.12449187
267, Koko  ,@Kokomothegreat,1535314068.0,1033876658439245825,"Replying to @realDonaldTrump There's a fucking mass shooting today and the voices in your head convinced you to stroke your ego but making the laughable claim you are the favorite. You are a rancid rotting pile a shit with no soul. 

If the mass shooter WAS BROWN OR BLACK you would've tweeted. Racist SOB  ",0.9999726690757748,0.4213376629294123,0.9411301
268, Koko  ,@Kokomothegreat,1535314184.0,1033876658439245825,You're a national disgrace  ,0.6298638167135974,0.09451827303371507,0.8521976000000001
52,saywhat?,@ibreznak,1535314331.0,1033876658439245825,And wait until it is all about Obama and Bush Jr at the funeral. . .  ,0.06478962422899501,0.29166341352259634,0.03084995
70,Mike Bailey,@Bales4,1535315853.0,1033876658439245825,"Replying to @realDonaldTrump Thanks for all you’ve done Mr. President!  From a farmer in Nebraska it’s nice to see this country turn around move forward again.  I honestly didn’t think you would be able to accomplish this much with all the attempts to obstruct progress.  However, job well done so far!  ",0.002221994536455564,0.31817889508341096,0.02322758
269,Tom Payne,@justanactor,1535316340.0,1033876658439245825,Replying to @realDonaldTrump  GIF ,0.17062063331097255,0.10212028214486893,0.011419508
72,Sandra Goodrich,@SandyGoodrich,1535316435.0,1033876658439245825,"Replying to @realDonaldTrump Please stop using fake news as the ""fall guy"". I voted for you and I am becoming tired of hearing the rhetoric.  Please!  ",0.2982773105681393,0.22940153520295786,0.025270544
271,"J.Vasquez ”we win, we dance” ",@JuliaCitylaw,1535316606.0,1033876658439245825,Replying to @realDonaldTrump My favorite president.  ,0.012865327575434649,0.08817254202125245,0.05240497
71,Abby Marie,@AbbyBrueggen,1535316796.0,1033876658439245825," is this guy serious? I mean, are both of these guys serious???   ",0.3787082081159239,0.05752455575423635,0.7220616
272,Kelsey Coulthard,@KelseyCoulthard,1535317926.0,1033876658439245825,"Replying to @realDonaldTrump ????????? 52% DISAPPROVE
Never had an approval rate over 50  ",0.3907586425006068,0.0936068161872044,0.09895402
273,Tony’s Thoughts,@ThoughtsOfTony,1535318113.0,1033876658439245825,Replying to @realDonaldTrump   ,0.17570862623433728,0.03352323163434365,0.013172911499999999
74,Gwendolyn Arndt,@GwendolynA2015,1535318678.0,1033876658439245825,Replying to @realDonaldTrump You are not by far anyone’s favorite President. You mock the honor of holding the Highest Office in the USA. Stay off of Twitter.  ,2.7672721088795485e-05,0.4567280388945972,0.037473697
