username,userid,time,id,text,davidson,waseem,fountana
Donald Trump Jr.,@DonaldJTrumpJr,31516201,1179868819516469249,"Of course @JoeBiden’s national press secretary is applauding @CNN’s decision to protect #QuidProJoe and censor the Trump campaign’s ad on Biden Inc. 

The establishment media isn’t even pretending to be neutral anymore.

CNN might as well change their initials to DNC.  ",0.0009710926995351753,0.6746099940375794,0.03632956
Tania Banks,@Taniabanks24,1570117837,1179868819516469249,"Replying to @DonaldJTrumpJr @JoeBiden and @CNN Trump thinks if he keeps repeating this sort of thing, the public will become desensitized to it, and make the impeachment effort seem unjustified. I have news for him: it was wrong then, and its wrong now, no matter how many times he says it  ",0.21539700808235804,0.3519448159296111,0.08385966
Anonymous ,@wiggyfloyd,1570117904,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN SCOOP: Your Chasing Ghosts!!  ,0.04729348644290787,0.20084592079902505,0.09480125
Louie Lozano,@WeldtoWrite,1570117908,1179868819516469249,Your attempt at mind reading is noted. I'm sorry you suffer from this delusion.  ,0.7501801101982069,0.1145083003612854,0.019895751
yung oldboy,@SansSandwich,1570117908,1179868819516469249,"Replying to @DonaldJTrumpJr @JoeBiden and @CNN Of course Donald Trump Jr Is applauding Donald Trump Sr's decision to hug Ivanka, because he thinks that means papa will finally hug him too  ",0.011098938490194122,0.445391662803924,0.05799962
Ian Caveney,@IanCaveney,1570117917,1179868819516469249,"Replying to @DonaldJTrumpJr @JoeBiden and @CNN Fox are famously neutral, too, right?  ",0.02882380481521153,0.3532009237687811,0.024169164
Chidi,@ChidiNwatu,1570117928,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN ....As soon as FOX changes theirs to STATE TV  ,0.043234787033864464,0.504184330479151,0.019375132
C Fields,@ShutUpSherri,1570117933,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN We’re all Applauding..  ,0.028746645814797647,0.340712347122794,0.026017535
WhiskeyINNAteacup,@OhHellShesAwake,1570117942,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN Traitor  ,0.0741330845322174,0.2463528928247506,0.03483937
Outside Agitator ☭☆,@Sedition_Quinn,1570117944,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN Wow look at all those zingers  ,0.06593539227435921,0.23014624399774145,0.05424913
CoCo Bonita-“Don’t mess with me”,@cobonita,1570117955,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN Thank you CNN.  ,0.07411609673828301,0.27576100053177166,0.02712382
Devin Finlay,@devinfinlay,1570117957,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN Kind of like that whole love affair with @FoxNews and your orange tinted ‘dad’....  ,0.07874629742306496,0.40475066160266027,0.042055566
#PayItForward,@PayItFo42940875,1570117968,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN why don’t they do this for our Oresdient? I’d say our Oresdient has endured a lot of discrimination from the media and congress. Where are his rights?  ,0.0702934118337923,0.4591942491517913,0.16821957
Heather Lynn,@Heather39801837,1570117982,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN Haha but it already stands for Clinton news Network lmao  ,0.07843205493045924,0.2852818682216693,0.024770418
Jonathan Webers,@JWeber988,1570117982,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN Because the ads is full of lies  ,0.4821874949185903,0.48719989876901176,0.09073462
Strawstick Cornflicker,@StrawstickC,1570117990,1179868819516469249, this   ,0.18729785570104424,0.006876558053861069,0.0679639
Heather Lynn,@Heather39801837,1570117992,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN  GIF ,0.067470604393381,0.3300688316465754,0.015619244
Howard MacPherson 2,@howdymacii,1570117997,1179868819516469249,"Replying to @DonaldJTrumpJr @JoeBiden and @CNN The "" Comedy Newa Network""  ",0.01742984394708735,0.2846205688049097,0.014124085
meat_popsicle,@Matthew56825618,1570118045,1179868819516469249,They don't stop airing their opponents campaign ads so yes neutral  ,0.073867696297955,0.16562540138423512,0.07807148
dhickman,@dhickman1,1570118055,1179868819516469249,"Replying to @DonaldJTrumpJr @JoeBiden and @CNN The Washington Post: ""Volker told Congress that the whole story Donald Trump and Rudy Giuliani have been selling about Joe Biden was a lie—and they knew that going in. Volker told investigators that he warned Giuliani that the claims about Biden were “untrustworthy”.  ",0.016768383409993346,0.613701260747794,0.034749545
Antonio Sanchez,@AntonioDrumsX,1570118067,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN Fuck you Jr. You’re pathetically stupid.  ,0.9671407007822372,0.5053797739576132,0.9393551
meat_popsicle,@Matthew56825618,1570118079,1179868819516469249,Stay on topic we are talking about campaign ads. And fox airs both  ,0.26363550046300693,0.09235190327482047,0.023744335
Robert J. Wilmot,@RobertJWilmot2,1570118084,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN AT&T stockholders should demand CNN be sold!!!...Corrupt!!!  ,0.09167685540288938,0.3189601522045753,0.62498826
Peg123,@newingpeg,1570118098,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN By law Jr if you make a claim in advertising you can be asked to substantiate it. Care to.  ,0.019069392845123614,0.5281240727940617,0.01716488
Guardian of Bifrost,@KevinBuck10,1570118122,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN Is Fox neutral?  Your dad has all but called them state run TV.  Is that the reason none of you will go on any other network?  ,0.12956236291578935,0.669802196954176,0.05780666
Wally,@Waliferus,1570118130,1179868819516469249,"Replying to @DonaldJTrumpJr @JoeBiden and @CNN  Quote TweetLawrence O'Donnell@Lawrence · Oct 3, 2019Trump believes if you walk into the bank in broad daylight and publicly announce you’re robbing the bank, then it’s legal. twitter.com/atrupar/status… ",0.026999059753459273,0.4749804252337574,0.05924219
arthur boyce,@arthur6600,1570118133,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN And GOP..to TTP...traitorous trump party!  ,0.0515272508501052,0.33245217155366846,0.08524045
Will,@hotmarineinfl,1570118142,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN  jr Criminal  ,0.2313561848002064,0.39398365721133155,0.024330284
Sharon McCammon,@SharonMcCammon1,1570118154,1179868819516469249,"Replying to @DonaldJTrumpJr @JoeBiden and @CNN Not one Democrat running for the office of the US is running for the people, they are running for themselves. POTUS has brought us back to the top and getting better.  ",0.01019730595897659,0.2727861330180466,0.034229826
Wally,@Waliferus,1570118162,1179868819516469249,"Replying to @DonaldJTrumpJr @JoeBiden and @CNN  Quote TweetLindsey Graham@LindseyGrahamSC · May 3, 2016If we nominate Trump, we will get destroyed.......and we will deserve it. ",0.22096543936251656,0.46374105589535697,0.026536083
Captain Z,@SV_Gemini,1570118180,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN When does a propaganda tool as large as CNN cross the line into the realm of insurrection?  ,0.010233424214254569,0.5639268088437769,0.026291316
David Finnerty,@davidfinnerty,1570118183,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN Because the ad is a flat out lie #QuidProFredo GIF ,0.030005603289116764,0.5785694837690154,0.0842472
Nathan Muir,@NathanM99016531,1570118183,1179868819516469249,Replying to @DonaldJTrumpJr @JoeBiden and @CNN Jr is working hard for a greater share of the inheritance. Vanka and Eric better protect their share before Jr takes it all.  ,0.019019549915701827,0.6380549732345464,0.027862964
