username,userid,time,id,text,davidson,waseem,fountana
Daniel Dale,@ddale8,31516201,1291133783589216258,"Asked about his abject nonsense about how the virus is going away like things go away, Trump responds by saying the same thing: “It’s going away. It’ll go away like things go away.”  ",0.0017039852957402434,0.12721234458464692,0.043458194
CJ,@CAJinSB,1596645486,1291133783589216258,Replying to @ddale8 Wish he’d go away.  ,0.03538720542810451,0.130601914142824,0.044972897
Lyn Paolo,@LynPaolo,1596645486,1291133783589216258,Replying to @ddale8   ,0.11321197520328126,0.03352323163434365,0.016318176
boricuabc,@boricuabc2,1596645490,1291133783589216258,Replying to @ddale8 Yeah just like 11/3 when he will just go away  ,0.036257537517905086,0.1774133300661772,0.042196307
Andy Bentley,@abuddah,1596645491,1291133783589216258,"Replying to @ddale8 https://twitter.com/ddale8/status/1291104947703099392?s=21… saves you a click Quote TweetDaniel Dale@ddale8 · Aug 6, 2020Children aren't immune
Virus isn't going away
Testing doesn't cause cases
Germany doesn't owe NATO
Soros doesn't pay Antifa
Trump was left ventilators
Nevada won't let every human vote
Trump didn't do a statues act
Trump didn't do #1 most for Black people http://cnn.com/2020/08/05/politics/fact-check-trump-fox-friends-pandemic-biden-protests/index.html… ",0.8004855891477038,0.4405413438719795,0.25044543
Dr. Peggy Blair,@peggy_blair,1596645501,1291133783589216258,Replying to @ddale8 Maybe he'll go away like things go away.  ,0.01835356902247556,0.08775589316875056,0.029460179
Jo Dean Townsend,@JodeanTownsend,1596645502,1291133783589216258,Replying to @ddale8 Could he give us an example and go away himself?  ,0.14680994217881552,0.25233283464228384,0.04588969
DesertGirl,@HotDesertGirl,1596645502,1291133783589216258,Replying to @ddale8 Trump should go away...  ,0.07296483417444846,0.276799529938565,0.048442233
stacykasse,@stacykasse,1596645503,1291133783589216258,Replying to @ddale8 Does that include him?  ,0.27318620645268266,0.13445263548412612,0.021751557
BrokenUP,@onepeacespoon,1596645505,1291133783589216258,Replying to @ddale8 Just like a #FailedPresidency goes away in January  ,0.01343071864022809,0.2447811804891578,0.02317133
Susan,@ResisterSusan,1596645505,1291133783589216258,"Replying to @ddale8 Oh, ffs. How does he believe these daily briefings are a good thing for him?!   ",0.147941910351389,0.11695212801429881,0.0864064
JR Anderson,@THEJRAnderson,1596645510,1291133783589216258,Replying to @ddale8 Like he will go away. Maybe?  ,0.05178732121847951,0.147077179560074,0.024241162
Pam,@WardpamPam,1596645514,1291133783589216258,Replying to @ddale8 #ThePresidentIsAMoron  ,0.04554234807703434,0.10771200681599333,0.026880927
You can call me Al,@Wretched_Wench,1596645514,1291133783589216258,"Replying to @ddale8 So this ""going away"" is the new ""disappear?""  ",0.05964194504319712,0.09981783967645219,0.03255038
Pickled Since Impeachment,@blondekanzashi,1596645516,1291133783589216258,Replying to @ddale8 so consoling ( face palm )  ,0.1820261972671218,0.06514695040677476,0.024189763
