username,userid,time,id,text,davidson,waseem,fountana
Joel Pollak,@joelpollak,31516201,1347637913115185152,".@JoeBiden pledges to unify the country, after ranting against the president and his supporters and calling the police racist. He calls for an opposition that is ""principled and strong,"" then compares @TedCruz to Nazi propagandist Joseph Goebbels. Unity is not in Biden's toolkit.  ",0.0010539001784035072,0.8099983241249069,0.036499273
Greg Deegan,@greg_deegan,1610117212,1347637913115185152,Replying to @joelpollak @JoeBiden and @tedcruz He also said Romney would put African Americans in chains. Shows how stupid Dems are thinking he brings unity.....but guess what?? They dont really want unity. They want submission. Thats why they silence opposition at every chance  ,0.008923377948535196,0.8446469660434476,0.06510212
Affordable Sw3den,@rogue_vogel,1610117215,1347637913115185152,Replying to @joelpollak @BongBong and 2 others Biden rhymes with China.  ,0.11438002994102776,0.33628422929102847,0.015280037
Lefty_McSnappy,@LeftyMcSnappy,1610117367,1347637913115185152,Replying to @joelpollak @JoeBiden and @tedcruz No one should ever be compared to Nazis no matter how much hatred they have for others.  ,0.28810476687822234,0.6702676658976677,0.13370748
Steven F. Kelly,@StevenFKelly1,1610117379,1347637913115185152,"Replying to @joelpollak @JoeBiden and @tedcruz The unity message is to provide sound bites for the media to claim he is a unifying president...the other piece is to dehumanize his opposition. Same speech, multi-purpose.  ",0.0037253645161836445,0.7426760931482874,0.015569979
Wyatt Oakwood,@AnonomJ,1610117472,1347637913115185152,Replying to @joelpollak @JoeBiden and @tedcruz Now that’s serious Nobel Prize consideration  ,0.01456772767108962,0.29177478102713567,0.02856503
Brett,@PatrioTrumpet,1610117543,1347637913115185152,"Replying to @joelpollak @JoeBiden and @tedcruz Punted impeachment over to Pelosi. Failed his first real leadership test. 
#BidenNotAUnifier  ",0.14758067418236273,0.28191976066391977,0.02398413
Brian,@bhump54,1610117566,1347637913115185152,Replying to @joelpollak @JoeBiden and @tedcruz Just reading the teleprompter. What his handlers put on it for him. Walking stooge pigeon  ,0.09072671294454919,0.23442020279167952,0.03518012
Shelley Carlson,@CarlsonShelley,1610117591,1347637913115185152,"Replying to @joelpollak @JoeBiden and @tedcruz ""Unity"" does not mean there won't be consequences.  ",0.05964884821382119,0.24410366713569034,0.014162623
CoachJames Halm ,@CoachJamesHalm,1610117884,1347637913115185152,"Replying to @joelpollak @JoeBiden and @tedcruz There will be no effort to bring the nation together. Period. Only words, not actions.  ",0.05344020411039226,0.3268385899482793,0.02546322
Rubble B,@corriganb1962,1610118250,1347637913115185152,Replying to @joelpollak @JoeBiden and @tedcruz But wealth off the blood of working class is. Crook. Deeply compromised. Trump  ,0.059023237737862756,0.36078611768073504,0.06623448
Bob Little,@BobRobertlittl,1610118317,1347637913115185152,"Replying to @joelpollak @JoeBiden and @tedcruz In his defense, he is a complete imbecile.  ",0.430202934543438,0.3759733124532471,0.6477973
TheCoupContinues,@89_sims,1610118356,1347637913115185152,"Replying to @joelpollak @JoeBiden and @tedcruz playing to the congregation 
this is a cult  ",0.08042672317791161,0.25100428553612686,0.05346198
Jon Wien,@jonathanwien,1610118454,1347637913115185152,Replying to @joelpollak @JoeBiden and @tedcruz You’re king . Human up bro  ,0.05166307158625979,0.34434551410807257,0.3793354
Jessica Sanchez,@prnena98,1610118610,1347637913115185152,"No it doesn’t- angina, Carolina, and vagina rhymes with china- and in fact rhyming just means the last sound of the word is the same like - cat and hat- or dumb and thumb- and what does that dumb fact have anything to do with politics or morality or division?  ",0.027538853325914374,0.5590870371573118,0.27049676
Sly Fox ,@BustFreebooter,1610118616,1347637913115185152,Replying to @joelpollak @JoeBiden and @tedcruz Biden was as confused as ever.   He scares me.....  ,0.5569635942768753,0.5365811987951121,0.060452715
Juan Enrique torres,@JuanEnr18957647,1610118891,1347637913115185152,Replying to @joelpollak @JoeBiden and @tedcruz Go find a safe space snowflake  ,0.012511818713723253,0.2797123809157865,0.014146493
Josey Wales,@josey_wales11,1610118964,1347637913115185152,Replying to @joelpollak @JoeBiden and @tedcruz If the shoe fits...  ,0.07315340110151429,0.4606639585233215,0.014157271
Speaking Freely,@freely2323,1610119018,1347637913115185152,Replying to @joelpollak @JoeBiden and @tedcruz There is no desire to unite with MAGA. He's talking about unifying the balance of the country after MAGA is purged.  ,0.06629979990886098,0.3572220236146062,0.042787947
Lorraine Wistrom,@LorraineWistro1,1610119267,1347637913115185152,"Replying to @joelpollak @JoeBiden and @tedcruz If the shoe fits... Get a grip Joel, the republicans have yet to take responsibility for what transpired from what I’m hearing (or not). None of this needed to happen if Trump had rightfully conceded.  ",0.0030770818817087023,0.520584480902042,0.058954995
